"","id","strand","symbol.x","chr.x","as_site1","as_site2","as_site3","as_site4","as_pvalue","fdr","IncLevel1","IncLevel2","as_type","chr.y","symbol.y","FPKM.SRR8474208","FPKM.SRR8474209","FPKM.SRR8474210","FPKM.SRR8474211","FPKM.SRR8474212","FPKM.SRR8474213","FPKM.SRR8474214","FPKM.SRR8474215","..files.testis_1.txt_mean_female","..files.testis_2.txt_mean_male","Remark","Organism","Tissue","GEO_accession"
"922","ENSMFAG00000003577","+","ZNF346","chr6",176831594,176831739,NA,NA,0.000459737467834,0.0157608110974,"1.0,0.554,0.905,1.0","1.0,0.931,1.0,1.0","SE","6","ZNF346",5.38079497265871,5.70676271275927,6.67266288057825,5.41039323601509,6.65322708390949,6.09717904022627,5.60029150628536,5.80407723947203,5.79265345050283,6.03869371747329,NA,"Macaca_fascicularis","testis","GSE125483"
"923","ENSMFAG00000003577","+","ZNF346","chr6",176828942,176829035,176831597,176831739,1.45105429339e-07,1.86780850927e-06,"0.962,0.996,0.741,0.722","0.682,0.652,0.714,0.745","MXE","6","ZNF346",5.38079497265871,5.70676271275927,6.67266288057825,5.41039323601509,6.65322708390949,6.09717904022627,5.60029150628536,5.80407723947203,5.79265345050283,6.03869371747329,NA,"Macaca_fascicularis","testis","GSE125483"
"924","ENSMFAG00000003588","-","GCN1","chr11",124038790,124038934,NA,NA,6.27968887986e-05,0.00363653473396,"0.724,0.839,1.0,1.0","1.0,0.975,0.964,0.905","SE","11","GCN1",11.4085541109901,11.067810429077,11.3508103620111,12.6759257108631,11.309939563572,11.1784270158817,10.3678687434431,10.7632128667756,11.6257751532353,10.9048620474181,NA,"Macaca_fascicularis","testis","GSE125483"
"925","ENSMFAG00000003603","-","ZNF569","chr19",37856919,37857159,NA,NA,0.0012652177588,0.0335610838553,"0.136,0.146,0.277,0.259","0.251,0.303,0.245,0.278","SE","19","ZNF569",8.75638,8.154648,7.556672,6.959813,7.83286,8.240472,8.375453,8.112339,7.85687825,8.140281,NA,"Macaca_fascicularis","testis","GSE125483"
"926","ENSMFAG00000003608","+","NPEPPS","chr16",32843933,32844018,NA,NA,0.000221782039876,0.00903982772358,"0.943,0.901,1.0,1.0","0.977,0.979,0.962,1.0","SE","16","NPEPPS",33.4793547655812,31.1482335186543,29.2423218496873,27.4031782240673,29.7814917778736,31.5881532805693,31.4050301311193,31.0175581641147,30.3182720894975,30.9480583384192,NA,"Macaca_fascicularis","testis","GSE125483"
"927","ENSMFAG00000003608","+","NPEPPS","chr16",32873610,32873688,32883849,32883971,0.000306915656859,0.00215272945645,"0.0,0.004,0.123,0.25","0.083,0.133,0.149,0.135","MXE","16","NPEPPS",33.4793547655812,31.1482335186543,29.2423218496873,27.4031782240673,29.7814917778736,31.5881532805693,31.4050301311193,31.0175581641147,30.3182720894975,30.9480583384192,NA,"Macaca_fascicularis","testis","GSE125483"
"928","ENSMFAG00000003608","+","NPEPPS","chr16",32873610,32873688,32883849,32883971,0.0101844671086,0.0422100785313,"0.622,0.62,0.516,0.66","0.45,0.504,0.575,0.542","MXE","16","NPEPPS",33.4793547655812,31.1482335186543,29.2423218496873,27.4031782240673,29.7814917778736,31.5881532805693,31.4050301311193,31.0175581641147,30.3182720894975,30.9480583384192,NA,"Macaca_fascicularis","testis","GSE125483"
"929","ENSMFAG00000003608","+","NPEPPS","chr16",32828058,32828230,NA,NA,0.000582329501361,0.0186940521678,"0.771,0.686,1.0,1.0","0.957,0.95,0.919,1.0","SE","16","NPEPPS",33.4793547655812,31.1482335186543,29.2423218496873,27.4031782240673,29.7814917778736,31.5881532805693,31.4050301311193,31.0175581641147,30.3182720894975,30.9480583384192,NA,"Macaca_fascicularis","testis","GSE125483"
"930","ENSMFAG00000003614","-","KIAA1328","chr18",44862842,44862951,44875880,44876062,0.0112625619497,0.045229462394,"0.252,0.22,0.526,0.566","0.535,0.52,0.575,0.523","MXE","18","KIAA1328",32.2626498654599,32.0829699510763,32.5891769178082,32.9492681800391,32.1173270841487,30.6575164872798,31.8451920058708,33.9089121428571,32.4710162285959,32.1322369300391,NA,"Macaca_fascicularis","testis","GSE125483"
"931","ENSMFAG00000003616","+","POFUT2","chr3",1466404,1466655,1469097,1469264,0.000226554930394,0.00163510161833,"1.0,1.0,0.815,0.802","0.812,0.815,0.775,0.819","MXE","3","POFUT2",20.6526613316568,20.674389960355,23.2401198665681,23.3610415568047,23.2964898754438,21.2822239550296,22.5298357002959,20.327330235503,21.9820531788462,21.8589699415681,NA,"Macaca_fascicularis","testis","GSE125483"
"932","ENSMFAG00000003616","+","POFUT2","chr3",1466404,1466655,1469097,1469242,0.0044610662012,0.0223480410702,"0.169,0.259,0.668,0.649","0.688,0.664,0.629,0.7","MXE","3","POFUT2",20.6526613316568,20.674389960355,23.2401198665681,23.3610415568047,23.2964898754438,21.2822239550296,22.5298357002959,20.327330235503,21.9820531788462,21.8589699415681,NA,"Macaca_fascicularis","testis","GSE125483"
"933","ENSMFAG00000003622","+","WHRN","chr15",23155055,23155265,NA,NA,0.00051577858341,0.017145836809,"0.851,0.881,1.0,0.885","1.0,0.98,0.896,0.965","SE","15","WHRN",4.38703954136334,4.83318429265387,5.23461214017207,6.13339681813369,4.67527518596956,5.12373052772998,5.23217914665784,4.86324994612839,5.14705819808074,4.97360870162144,NA,"Macaca_fascicularis","testis","GSE125483"
"934","ENSMFAG00000003640","+","MORN1","chr1",225996944,225997043,225998060,225998171,0.000534066141526,0.00354182647089,"0.09,0.122,0.233,0.279","0.267,0.209,0.318,0.275","MXE","1","MORN1",17.6354644677157,17.5294995078676,19.2043968214867,17.6972521638633,19.9249247601736,18.1611332490505,18.8498004297341,17.8527803103635,18.0166532402333,18.6971596873304,NA,"Macaca_fascicularis","testis","GSE125483"
"935","ENSMFAG00000003649","+","HFM1","chr1",135700330,135700421,NA,NA,3.06541458883e-11,3.06402121856e-08,"0.823,0.74,1.0,1.0","1.0,1.0,1.0,1.0","SE","1","HFM1",9.751582,9.14389,7.461147,6.991928,8.523293,8.918283,9.082291,8.37786,8.33713675,8.72543175,NA,"Macaca_fascicularis","testis","GSE125483"
"936","ENSMFAG00000003656","-","UBTD2","chr6",171822456,171825085,NA,NA,3.58699669967e-09,3.01531910066e-08,"0.01,0.002,1.0,0.944","1.0,0.987,1.0,0.966","RI","6","UBTD2",22.2311427944067,23.5935314552154,23.561308,18.8224584111867,21.387917,21.9507928733938,21.157576,20.160765696712,22.0521101652022,21.1642628925265,NA,"Macaca_fascicularis","testis","GSE125483"
"937","ENSMFAG00000003672","-","TAF2","chr8",120998064,120998243,121007495,121007605,7.78390570888e-08,1.05516286585e-06,"1.0,0.995,0.638,0.642","0.587,0.595,0.529,0.665","MXE","8","TAF2",6.51190293136503,5.90801217542178,4.96121086483896,4.45537029927147,5.06394979984663,5.41504783953221,5.83010066391871,5.17748168615798,5.45912406772431,5.37164499736388,NA,"Macaca_fascicularis","testis","GSE125483"
"938","ENSMFAG00000003672","-","TAF2","chr8",120998013,120998243,121007495,121007605,0.00394582258802,0.020202071127,"0.682,0.674,0.512,0.503","0.45,0.463,0.401,0.538","MXE","8","TAF2",6.51190293136503,5.90801217542178,4.96121086483896,4.45537029927147,5.06394979984663,5.41504783953221,5.83010066391871,5.17748168615798,5.45912406772431,5.37164499736388,NA,"Macaca_fascicularis","testis","GSE125483"
"939","ENSMFAG00000003674","+","CSDE1","chr1",112002228,112002614,112012696,112012895,0.000156673625973,0.00117956078835,"0.147,0.154,0.358,0.346","0.376,0.383,0.355,0.363","MXE","1","CSDE1",282.620347192816,272.878913447045,241.52886889803,231.488944396292,239.557889272306,250.313288922364,252.019873756663,250.487797515643,257.129268483546,248.094712366744,NA,"Macaca_fascicularis","testis","GSE125483"
"940","ENSMFAG00000003674","+","CSDE1","chr1",112012696,112012895,NA,NA,9.60842143607e-05,0.00484608227934,"0.913,0.923,0.958,0.952","0.949,0.951,0.957,0.96","SE","1","CSDE1",282.620347192816,272.878913447045,241.52886889803,231.488944396292,239.557889272306,250.313288922364,252.019873756663,250.487797515643,257.129268483546,248.094712366744,NA,"Macaca_fascicularis","testis","GSE125483"
"941","ENSMFAG00000003674","+","CSDE1","chr1",112021832,112021997,112025148,112025256,1.06342665596e-06,1.18391063347e-05,"0.01,0.009,0.703,0.723","0.683,0.715,0.704,0.731","MXE","1","CSDE1",282.620347192816,272.878913447045,241.52886889803,231.488944396292,239.557889272306,250.313288922364,252.019873756663,250.487797515643,257.129268483546,248.094712366744,NA,"Macaca_fascicularis","testis","GSE125483"
"942","ENSMFAG00000003674","+","CSDE1","chr1",112025148,112025256,112025855,112026031,0.00356233928617,0.0185564363513,"0.554,0.558,0.461,0.468","0.451,0.444,0.433,0.456","MXE","1","CSDE1",282.620347192816,272.878913447045,241.52886889803,231.488944396292,239.557889272306,250.313288922364,252.019873756663,250.487797515643,257.129268483546,248.094712366744,NA,"Macaca_fascicularis","testis","GSE125483"
"943","ENSMFAG00000003674","+","CSDE1","chr1",112021832,112021997,112025148,112025256,0.00383778527164,0.0196971176399,"0.419,0.421,0.807,0.819","0.796,0.823,0.805,0.836","MXE","1","CSDE1",282.620347192816,272.878913447045,241.52886889803,231.488944396292,239.557889272306,250.313288922364,252.019873756663,250.487797515643,257.129268483546,248.094712366744,NA,"Macaca_fascicularis","testis","GSE125483"
"944","ENSMFAG00000003674","+","CSDE1","chr1",112010619,112010766,NA,NA,0.0012352523645,0.0329650479313,"0.021,0.019,0.067,0.015","0.038,0.067,0.046,0.057","SE","1","CSDE1",282.620347192816,272.878913447045,241.52886889803,231.488944396292,239.557889272306,250.313288922364,252.019873756663,250.487797515643,257.129268483546,248.094712366744,NA,"Macaca_fascicularis","testis","GSE125483"
"945","ENSMFAG00000003674","+","CSDE1","chr1",112025148,112025256,NA,NA,6.57168754303e-07,0.000128454585841,"0.986,0.988,1.0,1.0","1.0,1.0,0.948,0.953","SE","1","CSDE1",282.620347192816,272.878913447045,241.52886889803,231.488944396292,239.557889272306,250.313288922364,252.019873756663,250.487797515643,257.129268483546,248.094712366744,NA,"Macaca_fascicularis","testis","GSE125483"
"946","ENSMFAG00000003688","-","AMT","chr2",104622126,104622258,104623396,104623477,0.000575427146573,0.00376365318055,"0.36,0.371,0.308,0.294","0.077,0.241,0.288,0.148","MXE","2","AMT",6.23619867648391,6.22206537788854,6.20323258405075,6.21285976212053,6.52057144086996,6.02424151019483,5.62666748799275,6.38809664975079,6.21858910013593,6.13989427220208,NA,"Macaca_fascicularis","testis","GSE125483"
"947","ENSMFAG00000003700","+","CNIH4","chr1",83013259,83013372,83018665,83018806,9.981713045e-07,1.11840071752e-05,"0.995,0.993,0.581,0.544","0.643,0.588,0.56,0.609","MXE","1","CNIH4",7.18827115871048,6.94283400991941,5.9938126515809,5.41782056230626,7.31612522070676,6.89068541289523,6.42464639491631,7.36425173775574,6.38568459562926,6.99892719156851,NA,"Macaca_fascicularis","testis","GSE125483"
"948","ENSMFAG00000003741","+","MBOAT2","chr13",102044549,102044695,102058635,102058713,0.00853448403857,0.0370902722025,"0.148,0.175,0.289,0.338","0.246,0.326,0.341,0.28","MXE","13","MBOAT2",54.4902843526805,52.2038581657067,48.5075425844041,42.3134646933983,49.8957943362871,52.2922933717324,53.0723947549845,52.0445030899424,49.3787874490474,51.8262463882366,NA,"Macaca_fascicularis","testis","GSE125483"
"949","ENSMFAG00000003743","-","LUC7L","chr20",205827,206815,NA,NA,4.43301761965e-09,3.50729923437e-08,"0.017,0.015,0.541,0.448","0.711,0.544,0.596,0.533","RI","20","LUC7L",24.9086227997374,24.2750056549573,24.6698107137229,23.7468144261326,25.5023348860801,23.0482408230466,25.210076709455,24.5434129205515,24.4000633986375,24.5760163347833,NA,"Macaca_fascicularis","testis","GSE125483"
"950","ENSMFAG00000003743","-","LUC7L","chr20",167187,167276,173507,173684,0.00410088942622,0.0208632998762,"0.508,0.462,0.599,0.569","0.629,0.602,0.649,0.56","MXE","20","LUC7L",24.9086227997374,24.2750056549573,24.6698107137229,23.7468144261326,25.5023348860801,23.0482408230466,25.210076709455,24.5434129205515,24.4000633986375,24.5760163347833,NA,"Macaca_fascicularis","testis","GSE125483"
"951","ENSMFAG00000003751","-","FGF8","chr9",100737475,100737562,NA,NA,6.82473140678e-06,0.000719788218873,"0.858,0.503,1.0,0.574","1.0,1.0,1.0,0.759","SE","9","FGF8",2.37443191704238,1.16128578178539,2.46410611632101,2.69840411451758,2.34360492064923,2.43778256898106,2.20719409197475,2.08097125608656,2.17455698241659,2.2673882094229,NA,"Macaca_fascicularis","testis","GSE125483"
"952","ENSMFAG00000003753","+","RFXANK","chr19",19676688,19676829,NA,NA,2.56969373558e-08,9.65941286246e-06,"0.722,0.897,1.0,1.0","1.0,1.0,0.956,1.0","SE","19","RFXANK",16.5676499508082,17.4882146760365,21.384165,21.5278780021082,21.043999,18.457703547435,19.025377,18.514563,19.2419769072382,19.2604106368588,NA,"Macaca_fascicularis","testis","GSE125483"
"953","ENSMFAG00000003766","-","HBS1L","chr4",39340250,39340445,39344187,39344313,1.23119225925e-09,2.34262308965e-08,"0.002,0.001,0.206,0.267","0.208,0.209,0.242,0.161","MXE","4","HBS1L",17.9289949722448,20.0662864044826,15.8360528654047,17.0580821772152,18.0753224576704,16.642015377192,19.6529378765532,19.8164923172686,17.7223541048368,18.546692007171,NA,"Macaca_fascicularis","testis","GSE125483"
"954","ENSMFAG00000003766","-","HBS1L","chr4",39338157,39338373,NA,NA,1.0773624215e-09,7.07199989516e-07,"0.075,0.067,0.168,0.187","0.213,0.192,0.222,0.18","SE","4","HBS1L",17.9289949722448,20.0662864044826,15.8360528654047,17.0580821772152,18.0753224576704,16.642015377192,19.6529378765532,19.8164923172686,17.7223541048368,18.546692007171,NA,"Macaca_fascicularis","testis","GSE125483"
"955","ENSMFAG00000003768","+","CEP57","chr14",91679013,91679170,NA,NA,0.00021497346342,0.00881952697874,"0.781,0.8,0.869,0.893","0.862,0.877,0.901,0.905","SE","14","CEP57",55.1053824749563,52.5355019554455,50.7821817481072,49.331511437682,51.1225269627257,50.8025541837507,54.5903584423413,52.340059145894,51.9386444040477,52.2138746836779,NA,"Macaca_fascicularis","testis","GSE125483"
"956","ENSMFAG00000003770","-","SORBS2","chr5",185053051,185053096,NA,NA,0.0019387648471,0.046391119682,"0.906,0.959,0.888,1.0","1.0,0.935,1.0,1.0","SE","5","SORBS2",1.84732588125851,1.89011090878838,1.54852876191196,1.57604608289215,1.47752784677053,1.77630130464378,1.59490052246256,1.62778412418696,1.71550290871275,1.61912844951596,NA,"Macaca_fascicularis","testis","GSE125483"
"957","ENSMFAG00000003770","-","SORBS2","chr5",185040832,185040991,NA,NA,0.00107720760136,0.0296282616059,"0.84,0.762,1.0,1.0","1.0,1.0,1.0,1.0","SE","5","SORBS2",1.84732588125851,1.89011090878838,1.54852876191196,1.57604608289215,1.47752784677053,1.77630130464378,1.59490052246256,1.62778412418696,1.71550290871275,1.61912844951596,NA,"Macaca_fascicularis","testis","GSE125483"
"958","ENSMFAG00000003771","-","DSN1","chr10",68346177,68346498,68346726,68346775,0.000494646242508,0.00331612615493,"0.975,0.967,0.395,0.325","0.232,0.427,0.526,0.266","MXE","10","DSN1",12.9608713759738,12.2865058499385,11.3868150196802,10.9447179499795,10.9412259389094,12.3601686449364,13.8270397675277,12.6200267470275,11.894727548893,12.4371152746003,NA,"Macaca_fascicularis","testis","GSE125483"
"959","ENSMFAG00000003771","-","DSN1","chr10",68343376,68343450,68346177,68346498,0.00274737107151,0.0149746032622,"0.042,0.05,0.377,0.311","0.338,0.272,0.174,0.314","MXE","10","DSN1",12.9608713759738,12.2865058499385,11.3868150196802,10.9447179499795,10.9412259389094,12.3601686449364,13.8270397675277,12.6200267470275,11.894727548893,12.4371152746003,NA,"Macaca_fascicularis","testis","GSE125483"
"960","ENSMFAG00000003771","-","DSN1","chr10",68341871,68341944,68346177,68346498,0.0104995421819,0.0431739524297,"0.047,0.062,0.328,0.447","0.375,0.267,0.193,0.418","MXE","10","DSN1",12.9608713759738,12.2865058499385,11.3868150196802,10.9447179499795,10.9412259389094,12.3601686449364,13.8270397675277,12.6200267470275,11.894727548893,12.4371152746003,NA,"Macaca_fascicularis","testis","GSE125483"
"961","ENSMFAG00000003774","+","NWD1","chr19",17102685,17102962,17107344,17107895,0.00609936198013,0.0284827412414,"0.641,0.578,0.488,0.42","0.407,0.443,0.388,0.395","MXE","19","NWD1",2.66133736832579,2.64761584615385,2.76822791674208,3.00922748959276,2.85267753122172,2.89916218099548,2.52019021357466,2.94956485248869,2.77160215520362,2.80539869457014,NA,"Macaca_fascicularis","testis","GSE125483"
"962","ENSMFAG00000003779","+",NA,"chr1",65030209,65030534,NA,NA,0.000235896828428,0.00949198766172,"0.664,0.661,1.0,1.0","0.826,0.945,1.0,1.0","SE","1","ENSMFAG00000003779",5.03657326101649,4.87375358191403,4.62482146836983,5.45994607474993,4.74818160502839,4.98763947080292,4.84371173181941,4.99289847864288,4.99877359651257,4.8931078215734,NA,"Macaca_fascicularis","testis","GSE125483"
"963","ENSMFAG00000003783","-","TMEM87A","chr7",19182403,19182521,19197975,19198020,3.89757570662e-09,6.73071448346e-08,"0.991,0.992,0.679,0.82","0.727,0.707,0.754,0.805","MXE","7","TMEM87A",19.9118912862524,18.9446960768989,18.7508126321406,16.0690226993095,19.381555475204,19.3376710665411,20.1572620225989,18.8094344890144,18.4191056736503,19.4214807633396,NA,"Macaca_fascicularis","testis","GSE125483"
"964","ENSMFAG00000003800","-","SLC25A44","chr1",95523936,95524064,95532501,95533139,0.00101835725708,0.00629480726246,"0.111,0.107,0.361,0.363","0.36,0.381,0.371,0.305","MXE","1","SLC25A44",7.18659,7.560017,7.115375,7.289844,7.78122,8.402452,7.500179,7.915639,7.2879565,7.8998725,NA,"Macaca_fascicularis","testis","GSE125483"
"965","ENSMFAG00000003805","+","TMEM150A","chr13",23848871,23848939,NA,NA,3.16103353282e-06,0.000405312696132,"0.778,0.853,0.885,1.0","1.0,1.0,1.0,1.0","SE","13","TMEM150A",2.7978229068323,2.69306411055901,3.35312617267081,2.79659541490683,3.07796084596273,2.41580224223602,2.63506494906832,2.5846535068323,2.91015215124224,2.67837038602484,NA,"Macaca_fascicularis","testis","GSE125483"
"966","ENSMFAG00000003807","-","TP53BP2","chr1",82597197,82597311,82604033,82604181,0.000692971428558,0.00444293273905,"0.184,0.237,0.357,0.228","0.392,0.365,0.397,0.43","MXE","1","TP53BP2",7.82217725257845,7.70300920583717,7.53546588128154,7.86781290278692,7.48783223831468,7.30530509392144,7.65050611191573,7.18352644151854,7.73211631062102,7.4067924714176,NA,"Macaca_fascicularis","testis","GSE125483"
"967","ENSMFAG00000003808","+","CFAP300","chr14",98005235,98005302,NA,NA,0.00203527365957,0.0480211027617,"0.975,0.978,0.98,0.979","1.0,0.98,0.993,0.981","SE","14","CFAP300",35.1294480870836,34.1835274073641,32.9264910081824,25.3192282700175,34.0728248217417,34.6156749286967,34.968008912332,35.3592221355932,31.8896736931619,34.7539326995909,NA,"Macaca_fascicularis","testis","GSE125483"
"968","ENSMFAG00000003808","+","CFAP300","chr14",97999267,97999440,NA,NA,0.000817816517759,0.024026433167,"0.977,0.979,0.987,1.0","0.996,1.0,0.987,0.992","SE","14","CFAP300",35.1294480870836,34.1835274073641,32.9264910081824,25.3192282700175,34.0728248217417,34.6156749286967,34.968008912332,35.3592221355932,31.8896736931619,34.7539326995909,NA,"Macaca_fascicularis","testis","GSE125483"
"969","ENSMFAG00000003808","+","CFAP300","chr14",97989862,97990029,97999267,97999440,3.00052205304e-11,8.26327981186e-10,"0.016,0.015,0.307,0.295","0.295,0.297,0.321,0.302","MXE","14","CFAP300",35.1294480870836,34.1835274073641,32.9264910081824,25.3192282700175,34.0728248217417,34.6156749286967,34.968008912332,35.3592221355932,31.8896736931619,34.7539326995909,NA,"Macaca_fascicularis","testis","GSE125483"
"970","ENSMFAG00000003812","-","PDE4DIP","chr1",106314231,106314417,106316836,106316989,0.000299214449305,0.00210576947678,"1.0,1.0,0.927,0.843","0.783,0.9,0.796,0.892","MXE","1","PDE4DIP",3.37862988338919,2.93280492712899,2.99308370963307,3.21055903497465,2.73291551869038,2.99390623648707,3.054873881069,2.94498020417633,3.12876938878147,2.9316689601057,NA,"Macaca_fascicularis","testis","GSE125483"
"971","ENSMFAG00000003812","-","PDE4DIP","chr1",106314231,106314417,NA,NA,0.000180777008589,0.00770432370204,"0.0,0.008,0.077,0.237","0.326,0.172,0.356,0.084","SE","1","PDE4DIP",3.37862988338919,2.93280492712899,2.99308370963307,3.21055903497465,2.73291551869038,2.99390623648707,3.054873881069,2.94498020417633,3.12876938878147,2.9316689601057,NA,"Macaca_fascicularis","testis","GSE125483"
