,id,strand,symbol.x,chr.x,as_site1,as_site2,as_site3,as_site4,as_pvalue,IncLevel1,IncLevel2,as_type,FPKM.SRR8474229,FPKM.SRR8474240,FPKM.SRR8474258,FPKM.SRR8474281,FPKM.SRR8474290,female,m,..files.adrenal_mean_female,..files.adrenal_mean_male,Remark,Organism,Tissue,GEO_accession
331,ENSCAFG00000008026,+,NA,chr31,11322539,11322615,NA,NA,0.000759255,"1.0,0.794,0.854","1.0,0.964",SE,2.765172242,7.431506148,3.564931361,5.63046868,5.321226377,"2.76517224239325,3.5649313607773,5.63046868013296","7.43150614778829,5.32122637739708",3.986857428,4.250910842,NA,dog,adrenal,GSE125483
332,ENSCAFG00000008031,+,RDH10,chr29,21886106,21886355,21888014,21888250,1.04E-10,"0.289,0.18,0.011","0.013,0.0",MXE,8.16665561,8.175473747,8.524102071,5.318899299,7.659050509,"8.16665561005879,8.52410207054213,5.31889929915088","8.17547374722404,7.65905050947093",7.336552327,5.278174752,NA,dog,adrenal,GSE125483
333,ENSCAFG00000008123,-,TENM3,chr16,47489826,47489847,NA,NA,3.34E-05,"0.0,0.0,0.026","0.0,0.3",SE,2.2164776,1.567063575,2.619650956,1.361927222,2.217794107,"2.21647760041098,2.61965095572576,1.36192722165141","1.56706357463105,2.21779410666916",2.066018593,1.261619227,NA,dog,adrenal,GSE125483
334,ENSCAFG00000008156,+,GCFC2,chr17,47654466,47654666,NA,NA,0.000588828,"1.0,1.0,0.859","1.0,1.0",SE,5.366334777,7.927869005,5.578242477,7.489153712,6.724314989,"5.36633477711612,5.57824247681838,7.48915371161208","7.92786900510421,6.72431498936623",6.144576989,4.884061331,NA,dog,adrenal,GSE125483
335,ENSCAFG00000008191,+,SPAG4,chr24,24550019,24550095,NA,NA,0.000845755,"0.885,0.79,0.941","0.856,0.812",SE,21.716278,8.083611,10.811256,58.497833,23.685667,"21.716278,10.811256,58.497833","8.083611,23.685667",30.341789,10.58975933,NA,dog,adrenal,GSE125483
336,ENSCAFG00000008211,-,CACNA2D3,chr20,35332011,35332029,NA,NA,3.68E-08,"0.0,0.528,0.501","0.0,0.0",SE,6.17814856,5.129554939,11.53216913,5.022768837,9.337579936,"6.17814856031128,11.5321691347971,5.02276883740967","5.12955493885492,9.3375799360756",7.577695511,4.822378292,NA,dog,adrenal,GSE125483
337,ENSCAFG00000008234,+,DLA-79,chr18,41145471,41145629,NA,NA,4.30E-06,"0.064,0.048,0.0","0.025,0.0",RI,3.787812679,1.313787698,8.108628791,0.861303038,2.057383801,"3.7878126793985,8.10862879097744,0.861303037593985","1.31378769774436,2.05738380090226",4.252581503,1.123723833,NA,dog,adrenal,GSE125483
338,ENSCAFG00000008234,+,DLA-79,chr18,41144627,41145429,NA,NA,2.15E-10,"0.127,0.075,0.002","0.08,0.002",RI,3.787812679,1.313787698,8.108628791,0.861303038,2.057383801,"3.7878126793985,8.10862879097744,0.861303037593985","1.31378769774436,2.05738380090226",4.252581503,1.123723833,NA,dog,adrenal,GSE125483
339,ENSCAFG00000008237,-,HMBOX1,chr25,28493712,28493822,NA,NA,2.75E-05,"1.0,1.0,1.0","1.0,0.5",SE,6.231609017,3.637299005,4.431220542,2.977125431,5.196906512,"6.23160901691076,4.43122054205043,2.97712543077155","3.63729900498264,5.1969065123056",4.546651663,2.944735172,NA,dog,adrenal,GSE125483
340,ENSCAFG00000008249,+,GYG1,chr23,43837584,43837747,NA,NA,5.90E-06,"0.942,0.884,0.979","0.95,0.865",SE,19.2345157,50.93968872,20.9794289,28.60862935,31.36021001,"19.2345157002275,20.9794289041524,28.6086293549488","50.9396887224118,31.3602100105233",22.94085799,27.43329958,NA,dog,adrenal,GSE125483
341,ENSCAFG00000008263,+,INTS9,chr25,28761937,28762118,NA,NA,2.54E-05,"1.0,0.975,1.0","0.979,0.899",SE,21.38360163,30.3263915,19.63117643,9.368521758,24.87201993,"21.3836016341973,19.6311764276756,9.36852175752508","30.3263915025084,24.8720199326923",16.79443327,18.39947048,NA,dog,adrenal,GSE125483
342,ENSCAFG00000008263,+,INTS9,chr25,28764867,28764928,NA,NA,0.000190953,"1.0,0.978,1.0","0.978,0.933",SE,21.38360163,30.3263915,19.63117643,9.368521758,24.87201993,"21.3836016341973,19.6311764276756,9.36852175752508","30.3263915025084,24.8720199326923",16.79443327,18.39947048,NA,dog,adrenal,GSE125483
343,ENSCAFG00000008313,+,ANAPC5,chr26,7839633,7839796,NA,NA,6.83E-05,"1.0,1.0,0.988","0.972,0.952",SE,14.764929,20.595886,15.130491,10.127667,15.952329,"14.764929,15.130491,10.127667","20.595886,15.952329",13.341029,12.18273833,NA,dog,adrenal,GSE125483
344,ENSCAFG00000008342,+,AGBL2,chr18,41999596,41999686,NA,NA,0.000545961,"0.949,1.0,0.817","0.625,0.717",SE,3.718566615,7.279318964,5.059045746,3.356902688,5.416638012,"3.71856661453669,5.05904574578023,3.35690268756459","7.27931896383052,5.41663801240096",4.044838349,4.231985659,NA,dog,adrenal,GSE125483
345,ENSCAFG00000008358,+,LOXL3,chr17,48609542,48609730,NA,NA,0.006686692,"0.046,0.128,0.0","0.099,0.0",RI,8.047013794,2.182155327,4.386607208,3.868705145,4.555919989,"8.04701379446424,4.38660720772814,3.86870514497123","2.18215532666484,4.55591998931214",5.434108716,2.246025105,NA,dog,adrenal,GSE125483
346,ENSCAFG00000008363,-,P2RX4,chr26,7906986,7907058,NA,NA,0.000746064,"1.0,1.0,1.0","1.0,0.934",SE,9.047716,10.023081,11.933884,7.305129,9.341469,"9.047716,11.933884,7.305129","10.023081,9.341469",9.428909667,6.45485,NA,dog,adrenal,GSE125483
347,ENSCAFG00000008370,+,RNF13,chr23,44629740,44629846,NA,NA,0.000888671,"0.901,0.918,0.957","0.871,0.893",SE,15.36444434,29.53285285,22.14518873,22.12791268,24.98110381,"15.3644443351955,22.1451887297486,22.1279126822626","29.5328528547486,24.9811038107542",19.87918192,18.17131889,NA,dog,adrenal,GSE125483
348,ENSCAFG00000008402,+,AUP1,chr17,48614467,48614652,NA,NA,2.95E-05,"1.0,0.994,0.976","0.873,0.95",SE,71.584023,40.421917,64.697517,61.88765,51.830456,"71.584023,64.697517,61.88765","40.421917,51.830456",66.05639667,30.750791,NA,dog,adrenal,GSE125483
349,ENSCAFG00000008410,-,RASA1,chr3,21100632,21100711,NA,NA,0.001069393,"1.0,0.946,0.958","1.0,0.986",SE,20.0069746,34.46016166,26.08669951,21.26514345,28.04158575,"20.0069745951472,26.0866995106325,21.2651434462923","34.4601616567612,28.0415857483642",22.45293918,20.8339158,NA,dog,adrenal,GSE125483
350,ENSCAFG00000008431,+,C30H15orf41,chr30,4129868,4129982,NA,NA,1.98E-05,"1.0,1.0,1.0","1.0,0.835",SE,2.414088453,2.848111966,2.511646799,1.923106845,3.304478884,"2.41408845314622,2.51164679855138,1.92310684517881","2.84811196604799,3.30447888411046",2.282947366,2.050863617,NA,dog,adrenal,GSE125483
351,ENSCAFG00000008438,-,EPHX2,chr25,30047391,30046688,NA,NA,2.72E-08,"0.036,0.059,0.031","0.028,0.008",A5SS,7.287254409,10.04512733,7.385448002,6.597619226,6.840933599,"7.28725440889582,7.38544800234101,6.59761922551697","10.0451273293016,6.8409335992977",7.090107212,5.628686976,NA,dog,adrenal,GSE125483
352,ENSCAFG00000008482,+,JAM2,chr31,21191308,21191416,NA,NA,0.000151004,"1.0,1.0,1.0","0.912,0.192",SE,17.16455612,10.94466763,17.92742134,11.6899878,12.8870878,"17.1645561201672,17.9274213354232,11.6899877978056","10.944667631139,12.887087800418",15.59398842,7.943918477,NA,dog,adrenal,GSE125483
353,ENSCAFG00000008483,-,NDRG4,chr2,58148252,58147086,NA,NA,0.000977812,"1.0,1.0,1.0","1.0,0.108",A3SS,66.88776246,76.83323154,89.75809407,54.9694897,83.18839022,"66.8877624630925,89.7580940738151,54.9694897029915","76.83323153885,83.1883902163947",70.53844875,53.34054059,NA,dog,adrenal,GSE125483
354,ENSCAFG00000008498,-,MEIS2,chr30,4626477,4626726,NA,NA,0.000295157,"0.058,0.072,0.024","0.008,0.015",SE,23.00736145,20.74845259,17.28314019,31.88973694,42.48085751,"23.0073614539241,17.2831401939241,31.8897369432911","20.7484525944304,42.4808575129114",24.06007953,21.0764367,NA,dog,adrenal,GSE125483
355,ENSCAFG00000008509,-,CCDC113,chr2,58346214,58346322,NA,NA,7.97E-05,"1.0,0.543,0.581","1.0,1.0",SE,9.892188836,13.49667414,9.982208191,10.08944616,12.97556315,"9.89218883631165,9.98220819085061,10.0894461551108","13.4966741429593,12.9755631515368",9.987947727,8.824079098,NA,dog,adrenal,GSE125483
356,ENSCAFG00000008509,-,CCDC113,chr2,58353923,58354004,NA,NA,0.000334531,"1.0,0.981,0.92","1.0,1.0",SE,9.892188836,13.49667414,9.982208191,10.08944616,12.97556315,"9.89218883631165,9.98220819085061,10.0894461551108","13.4966741429593,12.9755631515368",9.987947727,8.824079098,NA,dog,adrenal,GSE125483
357,ENSCAFG00000008582,-,VCAN,chr3,24189967,24192976,NA,NA,0.001102808,"0.158,0.087,0.002","0.094,0.005",SE,17.73440181,12.22004818,6.814324053,8.194829871,14.1070233,"17.734401810843,6.81432405329786,8.19482987065407","12.2200481798918,14.107023304284",10.91451858,8.775690495,NA,dog,adrenal,GSE125483
358,ENSCAFG00000008589,+,ART3,chr32,736884,736917,738391,738424,0.000599818,"0.5,1.0,1.0","1.0,0.682",MXE,1.49533882,2.094181521,1.557732019,1.701802253,1.651703698,"1.49533881980198,1.55773201940594,1.70180225346535","2.09418152079208,1.65170369821782",1.584957698,1.248628406,NA,dog,adrenal,GSE125483
359,ENSCAFG00000008595,-,NUP54,chr32,767496,767684,NA,NA,0.000765757,"0.978,1.0,0.937","1.0,0.996",SE,22.392208,37.421196,20.271999,26.51967,29.750933,"22.392208,20.271999,26.51967","37.421196,29.750933",23.06129233,22.39070967,NA,dog,adrenal,GSE125483
360,ENSCAFG00000008603,+,MBNL1,chr23,46933566,46933687,NA,NA,0.000503819,"1.0,0.526,1.0","1.0,0.0",A3SS,2.876379862,4.620821736,5.188276518,5.378507886,6.367488205,"2.87637986196911,5.18827651833977,5.37850788577864","4.62082173648649,6.36748820463321",4.481054755,3.66276998,NA,dog,adrenal,GSE125483
361,ENSCAFG00000008603,+,MBNL1,chr23,46931772,46931867,NA,NA,6.50E-07,"0.695,0.937,0.861","1.0,0.987",SE,2.876379862,4.620821736,5.188276518,5.378507886,6.367488205,"2.87637986196911,5.18827651833977,5.37850788577864","4.62082173648649,6.36748820463321",4.481054755,3.66276998,NA,dog,adrenal,GSE125483
362,ENSCAFG00000008608,+,DCTN1,chr17,48756667,48756682,NA,NA,5.59E-08,"0.0,0.079,0.006","0.0,0.081",SE,49.32630675,38.67922115,45.69832736,31.13881326,46.08353495,"49.3263067532653,45.6983273571598,31.1388132647827","38.6792211541202,46.0835349494182",42.05448246,28.25425203,NA,dog,adrenal,GSE125483
363,ENSCAFG00000008623,-,PRPH,chr27,5315792,5315842,NA,NA,0.000318043,"1.0,1.0,0.88","1.0,1.0",SE,1.308386276,0.605724243,2.74184224,1.407419723,3.744905107,"1.30838627617602,2.74184223975721,1.40741972261002","0.60572424339909,3.74490510713202",1.81921608,1.450209784,NA,dog,adrenal,GSE125483
364,ENSCAFG00000008627,+,NA,chr26,9273632,9273701,NA,NA,0.000699324,"1.0,1.0,0.978","0.82,0.932",SE,5.094989725,9.084908635,3.927967627,4.519021429,5.503636871,"5.09498972485089,3.92796762664016,4.51902142942346","9.08490863499006,5.50363687117296",4.513992927,4.862848502,NA,dog,adrenal,GSE125483
365,ENSCAFG00000008678,-,CCNI,chr32,1613832,1614195,NA,NA,1.59E-05,"1.0,0.997,1.0","0.99,0.946",SE,54.7728036,79.76971716,52.08102131,77.40526466,67.81067133,"54.7728035952246,52.0810213121092,77.4052646594656","79.7697171620239,67.8106713337123",61.41969652,49.19346283,NA,dog,adrenal,GSE125483
366,ENSCAFG00000008698,+,ACOT12,chr3,25960366,25960517,NA,NA,0.000433575,"0.916,0.949,0.832","0.715,0.688",SE,8.472954,19.32361,9.79793,5.974897,10.797492,"8.472954,9.79793,5.974897","19.32361,10.797492",8.081927,10.04036733,NA,dog,adrenal,GSE125483
367,ENSCAFG00000008745,+,MAPKAPK5,chr26,9400019,9400115,9410006,9410087,8.69E-05,"0.209,0.127,0.001","0.112,0.001",MXE,123.6364419,202.5786204,114.4247459,186.8009819,150.3036331,"123.636441946026,114.424745917893,186.800981860648","202.578620392869,150.303633111547",141.6207232,117.6274178,NA,dog,adrenal,GSE125483
368,ENSCAFG00000008797,+,DUSP11,chr17,49274462,49274618,NA,NA,1.95E-05,"1.0,1.0,0.942","0.889,0.873",SE,21.95172322,30.71280604,24.94332706,21.23080444,22.34542587,"21.951723224271,24.9433270591767,21.2308044446827","30.7128060398799,22.3454258726415",22.70861824,17.6860773,NA,dog,adrenal,GSE125483
369,ENSCAFG00000008812,-,TTI1,chr24,26524729,26524878,NA,NA,2.71E-05,"1.0,1.0,0.982","1.0,0.865",SE,3.878136283,4.983585668,4.225232564,3.809234185,4.209462313,"3.87813628332404,4.22523256385945,3.80923418516453","4.98358566787507,4.20946231344116",3.970867677,3.064349327,NA,dog,adrenal,GSE125483
370,ENSCAFG00000008824,-,NR1H3,chr18,42333957,42334071,NA,NA,1.58E-05,"0.97,0.991,0.928","0.998,0.972",SE,68.330719,69.485397,58.264496,54.506046,65.726601,"68.330719,58.264496,54.506046","69.485397,65.726601",60.367087,45.070666,NA,dog,adrenal,GSE125483
371,ENSCAFG00000008860,-,PAQR3,chr32,3305783,3305939,NA,NA,8.76E-05,"1.0,1.0,1.0","0.385,0.79",SE,0.941973,0.730111,1.266344,1.239636,1.997435,"0.941973,1.266344,1.239636","0.730111,1.997435",1.149317667,0.909182,NA,dog,adrenal,GSE125483
372,ENSCAFG00000008878,-,MIS18A,chr31,27029365,27029488,NA,NA,0.000702897,"1.0,1.0,1.0","1.0,0.68",SE,1.129965,0.451343,0.672036,0.781958,0.755383,"1.129965,0.672036,0.781958","0.451343,0.755383",0.861319667,0.402242,NA,dog,adrenal,GSE125483
373,ENSCAFG00000008919,-,RASGEF1B,chr32,6036333,6036446,NA,NA,1.79E-13,"1.0,1.0,1.0","0.0,0.151",SE,2.404082757,2.722836063,6.152159121,4.338951861,6.433419372,"2.4040827565703,6.15215912089356,4.33895186070959","2.7228360630749,6.43341937155059",4.298397913,3.052085145,NA,dog,adrenal,GSE125483
374,ENSCAFG00000009009,+,DECR1,chr29,35511386,35511589,NA,NA,2.16E-08,"0.969,1.0,1.0","1.0,0.93",SE,54.08664257,97.15838486,72.90544951,51.83012933,53.37324872,"54.0866425694444,72.9054495092593,51.8301293317901","97.1583848626543,53.3732487175926",59.60740714,50.17721119,NA,dog,adrenal,GSE125483
375,ENSCAFG00000009021,-,SEC31A,chr32,6804697,6804775,NA,NA,0.000815286,"0.946,0.765,0.77","0.596,0.664",SE,23.30742386,39.04864947,28.69666782,29.69763682,29.989891,"23.3074238556083,28.6966678236323,29.6976368166375","39.0486494671496,29.9898910044966",27.2339095,23.01284682,NA,dog,adrenal,GSE125483
376,ENSCAFG00000009052,-,LIN54,chr32,6916332,6916475,NA,NA,5.53E-05,"0.863,0.699,0.864","1.0,1.0",SE,1.152016,2.971447,2.072085355,2.827832268,3.039869043,"1.152016,2.07208535531985,2.82783226814717","2.971447,3.03986904308916",2.017311208,2.003772014,NA,dog,adrenal,GSE125483
377,ENSCAFG00000009103,+,VDR,chr27,6874377,6874457,NA,NA,0.000944519,"0.868,1.0,0.898","1.0,1.0",SE,83.63234965,76.61338332,62.88964642,174.643541,99.97076431,"83.6323496485776,62.8896464176428,174.643540967726","76.6133833181927,99.9707643060005",107.055179,58.86138254,NA,dog,adrenal,GSE125483
378,ENSCAFG00000009134,-,SPIDR,chr35,83959,84013,NA,NA,3.71E-05,"1.0,1.0,1.0","0.881,0.907",SE,5.362088641,6.35391379,4.99556688,4.767246586,5.551892865,"5.36208864072272,4.99556688024091,4.76724658605513","6.35391379013204,5.5518928654158",5.041634036,3.968602219,NA,dog,adrenal,GSE125483
379,ENSCAFG00000009193,+,AMBRA1,chr18,42966652,42966739,NA,NA,4.91E-06,"1.0,1.0,1.0","1.0,0.773",SE,8.825875973,8.608225008,9.017569614,9.004798523,10.13946771,"8.82587597267081,9.01756961391304,9.00479852273292","8.60822500795031,10.1394677098137",8.949414703,6.249230906,NA,dog,adrenal,GSE125483
380,ENSCAFG00000009193,+,AMBRA1,chr18,42936522,42936792,NA,NA,2.51E-08,"0.258,0.314,0.0","0.034,0.0",RI,8.825875973,8.608225008,9.017569614,9.004798523,10.13946771,"8.82587597267081,9.01756961391304,9.00479852273292","8.60822500795031,10.1394677098137",8.949414703,6.249230906,NA,dog,adrenal,GSE125483
381,ENSCAFG00000009193,+,AMBRA1,chr18,42970786,42970963,NA,NA,6.16E-06,"1.0,1.0,1.0","1.0,0.818",SE,8.825875973,8.608225008,9.017569614,9.004798523,10.13946771,"8.82587597267081,9.01756961391304,9.00479852273292","8.60822500795031,10.1394677098137",8.949414703,6.249230906,NA,dog,adrenal,GSE125483
382,ENSCAFG00000009282,-,CREB3L1,chr18,43146677,43146835,NA,NA,3.11E-06,"1.0,0.962,0.985","1.0,0.918",SE,28.970184,7.383921,25.145445,31.487679,29.846273,"28.970184,25.145445,31.487679","7.383921,29.846273",28.534436,12.41006467,NA,dog,adrenal,GSE125483
383,ENSCAFG00000009319,+,IFT52,chr24,31321902,31322057,NA,NA,0.000721734,"0.952,0.931,0.985","1.0,0.907",SE,31.466949,50.816658,31.361824,29.261738,38.252705,"31.466949,31.361824,29.261738","50.816658,38.252705",30.696837,29.68978767,NA,dog,adrenal,GSE125483
384,ENSCAFG00000009342,-,LARGE2,chr18,43501063,43501235,NA,NA,1.86E-05,"1.0,1.0,0.967","1.0,0.859",SE,19.072044,5.222493,11.899973,3.16738,13.976268,"19.072044,11.899973,3.16738","5.222493,13.976268",11.379799,6.399587,NA,dog,adrenal,GSE125483
385,ENSCAFG00000009349,+,PEX16,chr18,43510517,43510521,NA,NA,1.68E-06,"0.108,0.102,0.003","0.0,0.002",A3SS,12.42926559,5.45703702,9.455809147,6.629119035,11.26285868,"12.42926558729,9.45580914657901,6.62911903506209","5.4570370202094,11.262858679815",9.504731256,5.573298567,NA,dog,adrenal,GSE125483
386,ENSCAFG00000009361,+,PKP4,chr36,4516573,4516705,NA,NA,2.93E-05,"1.0,1.0,1.0","1.0,0.919",SE,12.99030941,6.803312255,10.29525717,7.364874878,11.16822644,"12.990309406604,10.2952571737378,7.3648748780956","6.80331225494337,11.1682264390478",10.21681382,5.990512898,NA,dog,adrenal,GSE125483
387,ENSCAFG00000009375,-,WDSUB1,chr36,5062682,5062776,NA,NA,0.00015429,"1.0,0.896,1.0","0.848,0.883",SE,8.354104216,13.5378942,14.98976437,7.868600549,14.92256554,"8.35410421583901,14.9897643709834,7.86860054852321","13.5378942018825,14.9225655443038",10.40415638,9.486819915,NA,dog,adrenal,GSE125483
388,ENSCAFG00000009375,-,WDSUB1,chr36,5066483,5066576,5068706,5068891,0.000792178,"0.8,0.867,0.846","0.677,0.758",MXE,8.354104216,13.5378942,14.98976437,7.868600549,14.92256554,"8.35410421583901,14.9897643709834,7.86860054852321","13.5378942018825,14.9225655443038",10.40415638,9.486819915,NA,dog,adrenal,GSE125483
389,ENSCAFG00000009375,-,WDSUB1,chr36,5066483,5066576,NA,NA,0.0008292,"1.0,0.9,1.0","0.884,0.917",SE,8.354104216,13.5378942,14.98976437,7.868600549,14.92256554,"8.35410421583901,14.9897643709834,7.86860054852321","13.5378942018825,14.9225655443038",10.40415638,9.486819915,NA,dog,adrenal,GSE125483
390,ENSCAFG00000009396,-,MAPK10,chr32,9638240,9638423,NA,NA,0.001112668,"1.0,0.937,1.0","0.359,0.809",SE,0.08167931,0.323608585,4.165060065,0.547118513,2.899594672,"0.0816793101758432,4.16506006457192,0.547118512827904","0.32360858518305,2.89959467223984",1.597952629,1.074401086,NA,dog,adrenal,GSE125483
391,ENSCAFG00000009467,-,HIBCH,chr37,876938,877084,NA,NA,2.76E-06,"1.0,1.0,1.0","0.99,0.958",SE,46.4330658,113.1045738,58.774596,70.84668821,72.72164685,"46.4330658017429,58.774595996732,70.846688214597","113.104573750545,72.7216468453159",58.68478334,61.94207353,NA,dog,adrenal,GSE125483
392,ENSCAFG00000009467,-,HIBCH,chr37,887570,887649,NA,NA,7.35E-07,"1.0,1.0,1.0","0.987,0.955",SE,46.4330658,113.1045738,58.774596,70.84668821,72.72164685,"46.4330658017429,58.774595996732,70.846688214597","113.104573750545,72.7216468453159",58.68478334,61.94207353,NA,dog,adrenal,GSE125483
393,ENSCAFG00000009537,-,SPARCL1,chr32,10914586,10914655,NA,NA,0.001423463,"1.0,1.0,1.0","1.0,0.179",RI,229.5490764,303.712024,144.0769391,153.208794,138.1489605,"229.549076442791,144.076939054552,153.208793990436","303.712024046405,138.148960487425",175.6116032,147.2869948,NA,dog,adrenal,GSE125483
394,ENSCAFG00000009541,-,NA,chr31,29373709,29373822,NA,NA,0.00073035,"0.436,0.491,1.0","1.0,1.0",SE,83.68439818,144.9073166,101.219867,93.59222623,91.99415507,"83.6843981807554,101.219866969424,93.5922262257194","144.907316618705,91.9941550692446",92.83216379,78.96715723,NA,dog,adrenal,GSE125483
395,ENSCAFG00000009553,+,CRACR2B,chr18,45193098,45193317,NA,NA,0.000314086,"0.109,0.138,0.006","0.0,0.017",RI,6.161130646,2.994718716,5.051049399,2.432853759,3.910378017,"6.16113064637681,5.05104939855072,2.43285375942029","2.99471871594203,3.9103780173913",4.548344601,2.301698911,NA,dog,adrenal,GSE125483
396,ENSCAFG00000009595,+,PKD2,chr32,11420359,11420480,NA,NA,0.000439111,"1.0,1.0,0.96","0.819,0.919",SE,6.808999,10.162583,10.116569,7.562346,12.863989,"6.808999,10.116569,7.562346","10.162583,12.863989",8.162638,7.675524,NA,dog,adrenal,GSE125483
397,ENSCAFG00000009609,-,TMEM117,chr27,10005426,10005526,NA,NA,0.0006929,"0.909,0.897,1.0","1.0,0.865",SE,4.882389962,5.079871598,4.325878906,4.503218371,4.632378828,"4.88238996247241,4.32587890618102,4.50321837086093","5.079871598234,4.63237882781457",4.570495747,3.237416809,NA,dog,adrenal,GSE125483
398,ENSCAFG00000009685,-,SEC31B,chr28,13216602,13216749,NA,NA,6.26E-06,"1.0,1.0,1.0","0.809,0.805",SE,2.114685393,1.862599478,2.277919724,1.030490357,1.875175474,"2.11468539294296,2.27791972378905,1.03049035677248","1.86259947793095,1.87517547363096",1.807698491,1.245924984,NA,dog,adrenal,GSE125483
399,ENSCAFG00000009692,+,NA,chr35,10455627,10455809,NA,NA,0.001955599,"0.204,0.143,0.084","0.144,0.063",A3SS,75.75007425,136.5434297,85.78120427,105.0629814,90.89345361,"75.7500742486852,85.7812042652141,105.062981425244","136.543429683696,90.8934536100676",88.86475331,75.81229443,NA,dog,adrenal,GSE125483
400,ENSCAFG00000009781,+,HERC6,chr32,11746656,11746727,NA,NA,5.26E-06,"1.0,1.0,0.712","1.0,1.0",SE,6.375193,7.526904,5.232633,3.318194,12.074579,"6.375193,5.232633,3.318194","7.526904,12.074579",4.97534,6.533827667,NA,dog,adrenal,GSE125483
401,ENSCAFG00000009831,+,PRMT3,chr21,42406623,42406789,NA,NA,0.000800397,"1.0,1.0,0.895","1.0,1.0",SE,18.77914414,21.01847826,18.20963144,33.79866732,16.31624269,"18.7791441384452,18.209631442492,33.7986673242812","21.0184782561235,16.3162426938232",23.5958143,12.44490698,NA,dog,adrenal,GSE125483
