"","id","strand","symbol.x","chr.x","as_site1","as_site2","as_site3","as_site4","as_pvalue","fdr","IncLevel1","IncLevel2","as_type","chr.y","symbol.y","FPKM.SRR8474231","FPKM.SRR8474260","FPKM.SRR8474271","FPKM.SRR8474282","FPKM.SRR8474293","..files.colon_mean_female","..files.colon_mean_male","Remark","Organism","Tissue","GEO_accession"
"958","ENSCAFG00000006838","-","PLPP1","chr2",42853389,42853508,NA,NA,2.75996958943e-06,0.000137881142502,"0.673,0.225,0.529","1.0,1.0","SE","2","PLPP1",60.4834903184432,51.0991601344538,30.8530397142857,59.076826996904,28.7797422158337,56.886492483267,19.8775939767065,NA,"dog","colon","GSE125483"
"959","ENSCAFG00000006851","-","SLC38A9","chr2",42976293,42976165,NA,NA,3.06811217351e-05,0.000769584803522,"0.067,0.036,0.263","0.357,0.3","A3SS","2","SLC38A9",2.75495694829178,2.69642958633426,4.51427749030471,2.92310227285319,3.15642298245614,2.79149626915974,2.55690015758695,NA,"dog","colon","GSE125483"
"960","ENSCAFG00000006878","-","KMT2B","chr1",116912041,116911723,NA,NA,0.00652985839262,0.0497591740805,"1.0,0.267,1.0","1.0,1.0","A3SS","1","KMT2B",5.85267148711545,5.51551911465547,8.35307174310364,5.1382550011352,3.87254763446475,5.50214853430204,4.07520645918946,NA,"dog","colon","GSE125483"
"961","ENSCAFG00000006878","-","KMT2B","chr1",116911968,116912041,NA,NA,0.00125088303789,0.0193518121723,"1.0,0.597,1.0","1.0,1.0","SE","1","KMT2B",5.85267148711545,5.51551911465547,8.35307174310364,5.1382550011352,3.87254763446475,5.50214853430204,4.07520645918946,NA,"dog","colon","GSE125483"
"962","ENSCAFG00000006878","-","KMT2B","chr1",116911723,116911968,NA,NA,0.00709062688775,0.0294284187825,"0.0,0.0,0.101","0.101,0.403","RI","1","KMT2B",5.85267148711545,5.51551911465547,8.35307174310364,5.1382550011352,3.87254763446475,5.50214853430204,4.07520645918946,NA,"dog","colon","GSE125483"
"963","ENSCAFG00000006889","-","CD44","chr18",32754373,32754580,NA,NA,0,0,"0.037,0.085,0.029","0.259,0.236","SE","18","CD44",12.9915286299759,12.8300500241255,10.1584245358866,8.90957286791315,7.99666879583836,11.5770505073382,6.05169777724165,NA,"dog","colon","GSE125483"
"964","ENSCAFG00000006889","-","CD44","chr18",32760627,32760756,NA,NA,0.000199804485757,0.00484750075095,"1.0,0.948,1.0","0.914,0.554","SE","18","CD44",12.9915286299759,12.8300500241255,10.1584245358866,8.90957286791315,7.99666879583836,11.5770505073382,6.05169777724165,NA,"dog","colon","GSE125483"
"965","ENSCAFG00000006889","-","CD44","chr18",32757403,32757505,NA,NA,1.99840144433e-15,7.0143890696e-13,"0.02,0.003,0.0","0.102,0.101","SE","18","CD44",12.9915286299759,12.8300500241255,10.1584245358866,8.90957286791315,7.99666879583836,11.5770505073382,6.05169777724165,NA,"dog","colon","GSE125483"
"966","ENSCAFG00000006910","+","APIP","chr18",33021646,33021747,NA,NA,1.47535475992e-06,8.13763532579e-05,"0.726,0.63,0.713","0.813,0.843","SE","18","APIP",38.050894027259,35.0297786208985,32.5564599151943,33.947537572943,29.5884255042908,35.6760700737002,20.714961806495,NA,"dog","colon","GSE125483"
"967","ENSCAFG00000006914","-","STK33","chr21",31930438,31930577,NA,NA,3.11678314824e-07,2.11121047989e-05,"0.063,0.423,0.482","1.0,1.0","SE","21","STK33",1.41250217775906,1.51929775526537,0.850867293597304,1.39621101095198,0.337276733361415,1.4426703146588,0.39604800898624,NA,"dog","colon","GSE125483"
"968","ENSCAFG00000006914","-","STK33","chr21",31894450,31894657,NA,NA,0.000404323349613,0.00825350994712,"0.704,1.0,0.605","1.0,1.0","SE","21","STK33",1.41250217775906,1.51929775526537,0.850867293597304,1.39621101095198,0.337276733361415,1.4426703146588,0.39604800898624,NA,"dog","colon","GSE125483"
"969","ENSCAFG00000006916","-","ETV2","chr1",116981765,116981744,NA,NA,0.00625458768236,0.0482725869844,"0.043,0.0,0.167","0.073,0.17","A3SS","1","ETV2",21.5673917249587,19.4517443140496,19.1887496671074,22.2241248442975,15.4591597649587,21.0810869611019,11.549303144022,NA,"dog","colon","GSE125483"
"970","ENSCAFG00000006916","-","ETV2","chr1",116981844,116981910,NA,NA,0.000474815819871,0.00933297975538,"0.336,0.354,0.449","0.489,0.588","SE","1","ETV2",21.5673917249587,19.4517443140496,19.1887496671074,22.2241248442975,15.4591597649587,21.0810869611019,11.549303144022,NA,"dog","colon","GSE125483"
"971","ENSCAFG00000006916","-","ETV2","chr1",116981765,116981744,NA,NA,8.58120796527e-05,0.00166376130598,"0.946,0.866,0.855","0.983,0.954","A3SS","1","ETV2",21.5673917249587,19.4517443140496,19.1887496671074,22.2241248442975,15.4591597649587,21.0810869611019,11.549303144022,NA,"dog","colon","GSE125483"
"972","ENSCAFG00000006920","-","KCNIP3","chr17",34701531,34701779,NA,NA,2.17431705405e-05,0.000808026401622,"0.787,0.723,0.936","1.0,0.958","SE","17","KCNIP3",3.19948573439964,3.71631231133138,2.88312599143951,4.58639665758054,1.92718241833746,3.83406490110385,1.60343613659232,NA,"dog","colon","GSE125483"
"973","ENSCAFG00000006921","-","RBCK1","chr24",20430551,20430712,NA,NA,3.56126119705e-08,3.16612520963e-06,"0.921,0.915,0.928","1.0,1.0","SE","24","RBCK1",27.954312550706,24.2387208883184,31.5147214775353,23.5834152310655,26.7668094133505,25.2588162233633,19.4271769636286,NA,"dog","colon","GSE125483"
"974","ENSCAFG00000006922","+","SETD9","chr2",44048117,44048485,NA,NA,0.000149527553251,0.0038561843337,"0.715,0.195,0.819","1.0,0.874","SE","2","SETD9",6.929947,5.530398,5.731848,7.354845,3.972922,6.60506333333333,3.23492333333333,NA,"dog","colon","GSE125483"
"975","ENSCAFG00000006922","+","SETD9","chr2",44051300,44051406,44053289,44053391,0.00207406781615,0.0230244831725,"0.786,0.985,0.755","0.749,0.712","MXE","2","SETD9",6.929947,5.530398,5.731848,7.354845,3.972922,6.60506333333333,3.23492333333333,NA,"dog","colon","GSE125483"
"976","ENSCAFG00000006945","+","GPBP1","chr2",44293411,44293471,NA,NA,4.67442751173e-11,8.25723871631e-09,"0.135,0.233,0.238","0.415,0.448","SE","2","GPBP1",42.4621968832117,44.5814942627737,63.3607437372263,45.1878717445255,64.6210194233577,44.0771876301703,42.6605877201947,NA,"dog","colon","GSE125483"
"977","ENSCAFG00000006968","+","SCARB1","chr26",5117304,5117433,NA,NA,0.00408684350241,0.0486372167942,"0.803,0.709,0.765","0.677,0.63","SE","26","SCARB1",11.0004555040417,21.2222028255541,33.0705680099087,4.09156326466754,14.8632235744459,12.1047405314211,15.9779305281182,NA,"dog","colon","GSE125483"
"978","ENSCAFG00000006985","+","NCOR2","chr26",5491538,5491760,NA,NA,2.31481500634e-13,6.31944496731e-11,"0.495,0.45,0.464","0.778,0.898","SE","26","NCOR2",13.3523248251493,12.5965036939198,13.3694377365663,10.1079389248203,5.47297857938345,12.0189224812965,6.28080543864992,NA,"dog","colon","GSE125483"
"979","ENSCAFG00000006985","+","NCOR2","chr26",5491625,5491760,NA,NA,0,0,"0.234,0.195,0.169","0.605,0.72","A5SS","26","NCOR2",13.3523248251493,12.5965036939198,13.3694377365663,10.1079389248203,5.47297857938345,12.0189224812965,6.28080543864992,NA,"dog","colon","GSE125483"
"980","ENSCAFG00000006985","+","NCOR2","chr26",5488632,5488686,5491538,5491760,0,0,"0.764,0.851,0.836","0.546,0.447","MXE","26","NCOR2",13.3523248251493,12.5965036939198,13.3694377365663,10.1079389248203,5.47297857938345,12.0189224812965,6.28080543864992,NA,"dog","colon","GSE125483"
"981","ENSCAFG00000006985","+","NCOR2","chr26",5491538,5491760,NA,NA,0.000476547464554,0.00936020953815,"0.824,0.778,1.0","0.948,1.0","SE","26","NCOR2",13.3523248251493,12.5965036939198,13.3694377365663,10.1079389248203,5.47297857938345,12.0189224812965,6.28080543864992,NA,"dog","colon","GSE125483"
"982","ENSCAFG00000006985","+","NCOR2","chr26",5491538,5491625,NA,NA,4.85346960079e-05,0.00157851652107,"0.661,0.633,0.662","0.778,0.889","SE","26","NCOR2",13.3523248251493,12.5965036939198,13.3694377365663,10.1079389248203,5.47297857938345,12.0189224812965,6.28080543864992,NA,"dog","colon","GSE125483"
"983","ENSCAFG00000006985","+","NCOR2","chr26",5487680,5487829,5491538,5491760,0,0,"0.812,0.836,0.851","0.601,0.557","MXE","26","NCOR2",13.3523248251493,12.5965036939198,13.3694377365663,10.1079389248203,5.47297857938345,12.0189224812965,6.28080543864992,NA,"dog","colon","GSE125483"
"984","ENSCAFG00000006985","+","NCOR2","chr26",5481672,5481681,NA,NA,0.00503738438666,0.0334687233826,"0.088,0.068,0.129","0.041,0.017","A5SS","26","NCOR2",13.3523248251493,12.5965036939198,13.3694377365663,10.1079389248203,5.47297857938345,12.0189224812965,6.28080543864992,NA,"dog","colon","GSE125483"
"985","ENSCAFG00000006991","+","REM1","chr24",20997915,20999150,NA,NA,1.19050927707e-05,0.000116303598606,"0.279,0.0,0.425","0.491,0.457","RI","24","REM1",4.16049093198407,3.34962177504977,1.94109605242203,3.26077012242867,1.11335274850697,3.5902942764875,1.01814960030967,NA,"dog","colon","GSE125483"
"986","ENSCAFG00000006996","+","CCDC92","chr26",5769627,5769774,NA,NA,1.5077208615e-05,0.000591427175975,"0.898,0.676,0.931","1.0,1.0","SE","26","CCDC92",9.24957891806813,7.39902079775765,5.15811590426908,8.46590095170332,2.46720289090125,8.3715002225097,2.54177293172344,NA,"dog","colon","GSE125483"
"987","ENSCAFG00000006996","+","CCDC92","chr26",5766302,5766475,NA,NA,9.29275163462e-05,0.00262714642708,"0.056,0.035,0.021","0.189,0.107","SE","26","CCDC92",9.24957891806813,7.39902079775765,5.15811590426908,8.46590095170332,2.46720289090125,8.3715002225097,2.54177293172344,NA,"dog","colon","GSE125483"
"988","ENSCAFG00000006996","+","CCDC92","chr26",5770380,5770422,NA,NA,3.00070521901e-05,0.00105579321679,"0.715,0.777,0.905","1.0,1.0","SE","26","CCDC92",9.24957891806813,7.39902079775765,5.15811590426908,8.46590095170332,2.46720289090125,8.3715002225097,2.54177293172344,NA,"dog","colon","GSE125483"
"989","ENSCAFG00000006996","+","CCDC92","chr26",5769774,5770380,NA,NA,4.70888274962e-06,4.90186974756e-05,"0.032,0.0,0.033","0.043,0.065","RI","26","CCDC92",9.24957891806813,7.39902079775765,5.15811590426908,8.46590095170332,2.46720289090125,8.3715002225097,2.54177293172344,NA,"dog","colon","GSE125483"
"990","ENSCAFG00000007009","-","TMEM68","chr29",7207251,7207312,NA,NA,0.000202585412884,0.0048930080018,"0.722,0.927,1.0","1.0,1.0","SE","29","TMEM68",5.3426704186685,4.80429359505834,8.93135256005491,4.23728125737817,4.83745518737131,4.79474842370167,4.58960258247541,NA,"dog","colon","GSE125483"
"991","ENSCAFG00000007038","+","HM13","chr24",21066278,21066481,NA,NA,0.000196524444259,0.00477991364935,"0.219,0.044,0.182","0.067,0.059","SE","24","HM13",14.0732235865385,17.164048641317,15.0472331672494,10.6965191456876,18.3510986605478,13.9779304578477,11.1327772759324,NA,"dog","colon","GSE125483"
"992","ENSCAFG00000007038","+","HM13","chr24",21068952,21069116,NA,NA,0.00144047864736,0.0215914162861,"1.0,0.727,0.901","1.0,1.0","SE","24","HM13",14.0732235865385,17.164048641317,15.0472331672494,10.6965191456876,18.3510986605478,13.9779304578477,11.1327772759324,NA,"dog","colon","GSE125483"
"993","ENSCAFG00000007054","-","USF2","chr1",117309754,117309870,NA,NA,0.000217558647024,0.00151812902044,"0.023,0.0,0.022","0.027,0.024","RI","1","USF2",58.1450703051242,55.4724383812112,51.7963622220497,55.0750264122671,43.6009771638199,56.2308450328675,31.7991131286232,NA,"dog","colon","GSE125483"
"994","ENSCAFG00000007060","-","SDR16C5","chr29",7664378,7664504,7665115,7665260,6.27709451084e-09,7.3830587818e-07,"0.291,0.241,0.347","0.479,0.43","MXE","29","SDR16C5",11.6362655664786,38.4631784585012,86.069945186946,16.9461517622885,81.3648669871072,22.3485319290894,55.8116040580177,NA,"dog","colon","GSE125483"
"995","ENSCAFG00000007067","-","NUP58","chr25",14151969,14152005,NA,NA,4.64866278804e-09,5.43893546201e-07,"0.269,0.38,0.0","1.0,0.9","SE","25","NUP58",4.81495239300412,6.52266897325103,6.95920883436214,5.22039067935528,4.38495801817558,5.51933734853681,3.78138895084591,NA,"dog","colon","GSE125483"
"996","ENSCAFG00000007105","-","TNS2","chr27",2100010,2100205,NA,NA,0.00903270371047,0.0359083323632,"1.0,0.211,1.0","1.0,1.0","RI","27","TNS2",63.825008,36.9479964603524,34.535164,54.946487,10.380651,51.9064971534508,14.9719383333333,NA,"dog","colon","GSE125483"
"997","ENSCAFG00000007105","-","TNS2","chr27",2111741,2112068,NA,NA,0.000334068235261,0.00714874283009,"0.792,0.807,1.0","1.0,1.0","SE","27","TNS2",63.825008,36.9479964603524,34.535164,54.946487,10.380651,51.9064971534508,14.9719383333333,NA,"dog","colon","GSE125483"
"998","ENSCAFG00000007113","+","PCM1","chr16",41264710,41264767,NA,NA,1.11022302463e-16,4.61630733641e-14,"0.798,0.813,0.746","1.0,1.0","SE","16","PCM1",14.4590109132456,13.1885294196891,19.4405380191311,15.0583668614322,16.5719595081706,14.2353023981223,12.0041658424339,NA,"dog","colon","GSE125483"
"999","ENSCAFG00000007113","+","PCM1","chr16",41233852,41233942,NA,NA,0.000195831855098,0.00477254062014,"0.0,0.051,0.306","0.269,0.201","SE","16","PCM1",14.4590109132456,13.1885294196891,19.4405380191311,15.0583668614322,16.5719595081706,14.2353023981223,12.0041658424339,NA,"dog","colon","GSE125483"
"1000","ENSCAFG00000007113","+","PCM1","chr16",41286334,41286343,NA,NA,0.00275914664069,0.0207997208298,"1.0,0.341,1.0","1.0,1.0","A5SS","16","PCM1",14.4590109132456,13.1885294196891,19.4405380191311,15.0583668614322,16.5719595081706,14.2353023981223,12.0041658424339,NA,"dog","colon","GSE125483"
"1001","ENSCAFG00000007126","-","HPN","chr1",117491423,117491504,NA,NA,3.41308362392e-05,0.000288974413492,"0.0,0.0,0.065","0.055,0.034","RI","1","HPN",16.0459263308594,36.1961157207031,37.6149190683594,14.4260041941406,34.8675682324219,22.222682081901,24.1608291002604,NA,"dog","colon","GSE125483"
"1002","ENSCAFG00000007141","-","CA8","chr29",10719764,10719860,10751840,10751965,0.00291846184071,0.0293629358312,"0.795,0.968,0.86","0.834,0.877","MXE","29","CA8",6.24515445216937,27.0721145588082,19.6382343575536,3.29858827286984,11.2699522383691,12.2052857612825,10.3027288653076,NA,"dog","colon","GSE125483"
"1003","ENSCAFG00000007156","-","DENND5A","chr21",32415183,32415309,NA,NA,0.002506110898,0.0335642513579,"1.0,0.862,1.0","1.0,1.0","SE","21","DENND5A",27.7790722267563,23.0140841295052,14.6860898243128,32.0227286574221,4.29977765925473,27.6052950045612,6.32862249452251,NA,"dog","colon","GSE125483"
"1004","ENSCAFG00000007170","+","PCCB","chr23",32706383,32706494,32720477,32720586,9.49307251197e-06,0.000355271047039,"0.185,0.016,0.16","0.239,0.189","MXE","23","PCCB",13.5243295608629,15.8550246124807,23.5211896086287,13.9742594599384,15.2944050246533,14.4512045444273,12.9385315444273,NA,"dog","colon","GSE125483"
"1005","ENSCAFG00000007186","+","POFUT1","chr24",21610869,21610991,NA,NA,0.00392887494434,0.0473620442108,"0.887,0.957,0.907","1.0,0.987","SE","24","POFUT1",9.96952788724036,12.2082071224036,16.3620067477745,6.78453787537092,12.9008705519288,9.65409096167163,9.75429243323443,NA,"dog","colon","GSE125483"
"1006","ENSCAFG00000007240","+","IPO11","chr2",48910726,48910868,NA,NA,0.00375232782691,0.0458746844317,"0.018,0.004,0.017","0.014,0.064","SE","2","IPO11",4.66913845333719,4.55667327564288,4.97339876047385,4.4624656746605,2.47741565559087,4.56275913454686,2.48360480535491,NA,"dog","colon","GSE125483"
"1007","ENSCAFG00000007245","-","IL1A","chr17",36975092,36975266,NA,NA,8.80937192027e-06,0.000376130955591,"0.0,0.017,0.04","0.104,0.279","SE","17","IL1A",0.753895108388313,0.935694027332705,1.30010630348728,1.09778618473139,1.52518067106503,0.929125106817469,0.94176232485077,NA,"dog","colon","GSE125483"
"1008","ENSCAFG00000007248","-","GNPTAB","chr15",40691658,40691864,40694243,40694285,0.000114504447836,0.00249056954724,"0.389,0.466,0.525","0.199,0.277","MXE","15","GNPTAB",9.1607455340143,10.2796566964249,15.0525545511747,7.97556999979571,7.99548935362615,9.1386574100783,7.68268130160028,NA,"dog","colon","GSE125483"
"1009","ENSCAFG00000007248","-","GNPTAB","chr15",40665796,40665964,40668724,40668823,0.00183474569833,0.0210478639355,"0.573,1.0,0.59","0.618,0.621","MXE","15","GNPTAB",9.1607455340143,10.2796566964249,15.0525545511747,7.97556999979571,7.99548935362615,9.1386574100783,7.68268130160028,NA,"dog","colon","GSE125483"
"1010","ENSCAFG00000007260","+","MTFR1","chr29",15357799,15357873,NA,NA,2.36034528198e-05,0.00086557736684,"0.104,0.079,0.109","0.0,0.026","SE","29","MTFR1",9.86133002020202,11.9085293468013,16.5011625239057,9.32334403232323,13.0618016080808,10.3644011331089,9.85432137732883,NA,"dog","colon","GSE125483"
"1011","ENSCAFG00000007261","+","ACOX2","chr20",32118186,32118359,NA,NA,0.000640788805068,0.0117334681806,"1.0,1.0,0.716","0.868,0.782","SE","20","ACOX2",2.468252,7.433676,20.315517,4.040321,15.332688,4.64741633333333,11.882735,NA,"dog","colon","GSE125483"
"1012","ENSCAFG00000007266","+","HECTD2","chr28",6035268,6035371,NA,NA,0.00109008230347,0.0173989248171,"0.914,0.807,1.0","1.0,1.0","SE","28","HECTD2",4.67938375586661,4.74957494071634,3.65613529188967,4.51006095553726,2.24246641745574,4.64633988404007,1.9662005697818,NA,"dog","colon","GSE125483"
"1013","ENSCAFG00000007270","-",NA,"chr15",40908899,40908965,NA,NA,5.27732925582e-07,3.36392400465e-05,"0.956,0.916,0.912","0.962,0.996","SE","15","ENSCAFG00000007270",30.416983,29.74659,25.761333,36.31242,23.907291,32.1586643333333,16.556208,NA,"dog","colon","GSE125483"
"1014","ENSCAFG00000007273","+","FAT1","chr16",44238801,44238837,NA,NA,4.40453673534e-10,6.50499531946e-08,"0.733,0.433,0.832","0.304,0.018","SE","16","FAT1",12.742685521328,16.1620210623072,17.2902483923541,14.550817094165,16.0243758070423,14.4851745592667,11.1048747331321,NA,"dog","colon","GSE125483"
"1015","ENSCAFG00000007282","-","NUP37","chr15",40970505,40970723,NA,NA,0.00101650264062,0.0165003104313,"1.0,0.843,0.976","0.804,0.779","SE","15","NUP37",15.622973,14.643953,16.579233,15.26882,16.872488,15.178582,11.1505736666667,NA,"dog","colon","GSE125483"
"1016","ENSCAFG00000007292","+","PSD4","chr17",37290287,37290529,NA,NA,1.11022302463e-15,7.83324022933e-14,"0.037,0.0,0.013","0.052,0.103","RI","17","PSD4",8.90761622706991,11.4781863032557,8.06744591406379,8.29449282944968,4.97916010543712,9.56009845325843,4.34886867316697,NA,"dog","colon","GSE125483"
"1017","ENSCAFG00000007350","-","LSM14A","chr1",118064697,118064756,NA,NA,0.000356826228882,0.00753787542044,"0.437,0.413,0.446","0.31,0.326","SE","1","LSM14A",63.9069740292912,52.3683109455185,50.2674757568834,63.801091456942,35.8828460257762,60.0254588105839,28.7167739275532,NA,"dog","colon","GSE125483"
"1018","ENSCAFG00000007368","-","EIF3M","chr18",34952091,34952175,NA,NA,1.3046894366e-06,7.39241958134e-05,"1.0,0.95,1.0","1.0,1.0","SE","18","EIF3M",110.920187512306,86.3991385440415,85.2959761904145,110.821637974093,73.5135332338083,102.713654676814,52.9365031414076,NA,"dog","colon","GSE125483"
"1019","ENSCAFG00000007387","-","WDR36","chr3",1486867,1487000,NA,NA,0.00342288620351,0.0427299516962,"1.0,0.862,0.935","0.968,0.98","SE","3","WDR36",18.667646,20.66083,22.577854,22.015392,16.120087,20.447956,12.8993136666667,NA,"dog","colon","GSE125483"
"1020","ENSCAFG00000007392","-","CENPK","chr2",51284899,51284972,NA,NA,2.60444775524e-07,1.80368897829e-05,"1.0,1.0,1.0","0.816,0.655","SE","2","CENPK",0.495291,2.58835,3.584629,0.485559,3.234871,1.18973333333333,2.27316666666667,NA,"dog","colon","GSE125483"
"1021","ENSCAFG00000007400","+","TMEM232","chr3",1936952,1937046,NA,NA,0.00136403157081,0.0206762093462,"1.0,0.858,0.463","1.0,1.0","SE","3","TMEM232",1.41470725569177,0.778749713134851,0.86617186619965,1.11530517197898,0.556552867250438,1.10292071360187,0.474241577816696,NA,"dog","colon","GSE125483"
"1022","ENSCAFG00000007411","+","CSPP1","chr29",16589996,16590066,NA,NA,1.34761791726e-08,1.33414173809e-06,"0.0,0.086,0.377","1.0,1.0","SE","29","CSPP1",3.96536620267261,2.77917728244584,4.2181144027131,4.61229857623001,3.31893442417493,3.78561402044949,2.51234960896268,NA,"dog","colon","GSE125483"
"1023","ENSCAFG00000007443","-","PXMP4","chr24",22923588,22923787,NA,NA,0.000315576115094,0.00682872350892,"0.949,0.834,0.927","1.0,0.961","SE","24","PXMP4",9.30848276602238,11.8578376602238,12.9493085412004,7.72036855137335,6.67079603967447,9.62889632587318,6.54003486029162,NA,"dog","colon","GSE125483"
