"","id","strand","symbol.x","chr.x","as_site1","as_site2","as_site3","as_site4","as_pvalue","fdr","IncLevel1","IncLevel2","as_type","chr.y","symbol.y","FPKM.SRR8474237","FPKM.SRR8474247","FPKM.SRR8474267","FPKM.SRR8474278","FPKM.SRR8474288","FPKM.SRR8474299","..files.spleen_mean_female","..files.spleen_mean_male","Remark","Organism","Tissue","GEO_accession"
"472","ENSCAFG00000005979","-","COG6","chr25",1486197,1486315,NA,NA,0.000924824101446,0.0290531940471,"1.0,1.0,1.0","0.973,1.0,0.931","SE","25","COG6",10.9054744674768,11.1073101608292,13.1606328195139,18.3130591686919,11.9336520864904,11.6141383591851,11.9999197911604,13.6781692295687,NA,"dog","spleen","GSE125483"
"473","ENSCAFG00000006000","+",NA,"chr22",52362791,52363005,NA,NA,0.000257272673665,0.0118051058331,"1.0,0.926,0.965","0.859,0.959,0.817","SE","22","ENSCAFG00000006000",14.5366197566515,15.0016384367294,13.382117013303,22.3182870992862,15.0283117757949,13.1893670194679,14.3156828485831,16.8364308518278,NA,"dog","spleen","GSE125483"
"474","ENSCAFG00000006024","+","SH3BP5","chr23",27215997,27216139,NA,NA,0.000826126210173,0.026812466522,"0.969,0.983,0.982","0.96,0.99,0.91","SE","23","SH3BP5",49.2911339483356,49.2980749749667,52.0937547882823,65.9484795952064,46.8725793744341,43.1509894716378,49.4191560370173,52.7991813472703,NA,"dog","spleen","GSE125483"
"475","ENSCAFG00000006024","+","SH3BP5","chr23",27209140,27209311,NA,NA,9.57618425051e-05,0.00568646640839,"1.0,1.0,0.952","0.992,0.946,0.95","SE","23","SH3BP5",49.2911339483356,49.2980749749667,52.0937547882823,65.9484795952064,46.8725793744341,43.1509894716378,49.4191560370173,52.7991813472703,NA,"dog","spleen","GSE125483"
"476","ENSCAFG00000006024","+","SH3BP5","chr23",27209140,27209311,NA,NA,0.00038209572241,0.0158135067843,"0.967,0.98,0.981","0.96,0.989,0.869","SE","23","SH3BP5",49.2911339483356,49.2980749749667,52.0937547882823,65.9484795952064,46.8725793744341,43.1509894716378,49.4191560370173,52.7991813472703,NA,"dog","spleen","GSE125483"
"477","ENSCAFG00000006059","+","CSNK1D","chr9",103470,103535,NA,NA,0.000233394041207,0.0109147133488,"0.911,0.937,0.901","0.758,0.935,0.812","SE","9","CSNK1D",31.2390554069873,36.641504564882,36.038484134755,33.328913814882,32.6968272127949,35.8660367790381,33.3247889181791,35.2788183862674,NA,"dog","spleen","GSE125483"
"478","ENSCAFG00000006092","+","PLPP5","chr16",27226401,27226510,NA,NA,0.000829519169652,0.0268927726374,"1.0,1.0,1.0","0.813,0.877,0.925","SE","16","PLPP5",11.3865621190476,10.2950052040816,12.2749904478458,17.781309031746,9.91872940816327,9.12171255555556,11.1934273250189,12.3993422637944,NA,"dog","spleen","GSE125483"
"479","ENSCAFG00000006098","+","SUPT20H","chr25",3672503,3672557,NA,NA,0.000755086297643,0.0252341910542,"0.973,0.965,0.965","0.948,0.978,0.875","SE","25","SUPT20H",28.5701531240809,33.8602596623775,29.2772248431373,44.8995131712622,27.45941646875,22.1555565462623,28.4355981453227,33.638443126634,NA,"dog","spleen","GSE125483"
"480","ENSCAFG00000006115","-","EXOSC8","chr25",3700858,3700904,NA,NA,1.45294917508e-05,0.00146309915186,"1.0,1.0,1.0","0.917,0.981,0.938","SE","25","EXOSC8",9.97574715162455,9.09667634055355,8.22039359205776,12.0150725872443,9.06373652226234,9.36068790613719,9.08662575531488,10.157478944645,NA,"dog","spleen","GSE125483"
"481","ENSCAFG00000006116","+","ARHGEF7","chr22",59280422,59280501,NA,NA,4.10712676014e-05,0.00308297784367,"0.945,0.994,0.96","0.932,0.904,0.898","SE","22","ARHGEF7",23.8472004676905,26.4547253630832,17.4489774436395,24.4509533399015,23.6731562376123,19.9572805181107,21.6564447163141,23.6209864070318,NA,"dog","spleen","GSE125483"
"482","ENSCAFG00000006125","-","MRPL3","chr23",28572374,28572452,28577163,28577272,0.000731444991712,0.0160614981515,"0.205,0.198,0.188","0.166,0.212,0.033","MXE","23","MRPL3",17.9110385088496,15.3780174720899,16.0080194948945,21.0543779309054,15.1738924302246,11.6591062995235,16.3643168113229,16.0305005675063,NA,"dog","spleen","GSE125483"
"483","ENSCAFG00000006142","-","DCN","chr15",31844166,31844260,31849376,31849490,2.65163966828e-06,0.000292263724238,"0.286,0.445,0.292","0.345,0.269,0.0","MXE","15","DCN",51.7805644365962,57.7352880967742,68.7933845878754,116.324466893215,45.6098937697442,95.8632038993326,55.3946142647386,89.9743196297739,NA,"dog","spleen","GSE125483"
"484","ENSCAFG00000006143","-","TUBGCP3","chr22",60187533,60187669,60191260,60191329,0.000153652666677,0.00504035622653,"0.335,0.337,0.365","0.456,0.432,0.549","MXE","22","TUBGCP3",14.5654612432763,16.0390774712714,15.9930660256724,24.0672080684597,14.9027247955379,13.7434257448044,15.1537506881622,17.9499037615118,NA,"dog","spleen","GSE125483"
"485","ENSCAFG00000006149","-","DIAPH1","chr2",36487381,36487437,NA,NA,1.86345522235e-07,6.27564912237e-05,"0.022,0.004,0.0","0.004,0.0,0.061","SE","2","DIAPH1",11.2376029170283,19.9922422999745,17.6443466239469,23.2526427955068,13.9149472953791,13.7992604368139,14.2656322787848,19.0147151774317,NA,"dog","spleen","GSE125483"
"486","ENSCAFG00000006175","-","CDC25B","chr24",17554481,17554615,17554831,17554930,0.000325383267844,0.00938120204521,"0.626,0.626,0.636","0.629,0.56,0.999","MXE","24","CDC25B",17.8376771225837,23.924541776992,27.2452788330976,9.23393841537011,33.0086179688826,73.6330436765676,26.0305246415213,35.5971746229766,NA,"dog","spleen","GSE125483"
"487","ENSCAFG00000006222","-","CEP83","chr15",34455272,34455387,34461970,34462102,0.00371225123441,0.0484791861442,"0.797,0.749,0.786","0.737,0.84,0.994","MXE","15","CEP83",11.05057,13.420458,10.768025,14.742934,10.70423,12.429103,10.8409416666667,13.5308316666667,NA,"dog","spleen","GSE125483"
"488","ENSCAFG00000006222","-","CEP83","chr15",34464636,34464888,NA,NA,0.0013807704482,0.0394361510937,"1.0,0.885,1.0","0.832,0.959,0.75","SE","15","CEP83",11.05057,13.420458,10.768025,14.742934,10.70423,12.429103,10.8409416666667,13.5308316666667,NA,"dog","spleen","GSE125483"
"489","ENSCAFG00000006240","+","MCF2L","chr22",60569091,60569241,NA,NA,0.000479724304257,0.00968443439219,"1.0,0.562,1.0","0.692,0.428,0.283","A3SS","22","MCF2L",0.500008750520906,1.02169058438672,0.838136291012641,0.536667414640922,1.62725778858175,0.667151447978886,0.988467610038432,0.741836482335509,NA,"dog","spleen","GSE125483"
"490","ENSCAFG00000006269","-","PCID2","chr22",60615137,60615170,NA,NA,0.000726131410971,0.0244902039818,"0.049,0.011,0.052","0.0,0.0,0.004","SE","22","PCID2",37.468724628821,34.4471709585153,27.8621963777293,40.334941860262,35.634493650655,31.3080362925764,33.6551382190684,35.3633830371179,NA,"dog","spleen","GSE125483"
"491","ENSCAFG00000006290","+","CUL4A","chr22",60644514,60644597,NA,NA,0.0015846861974,0.0433162356946,"0.995,0.991,0.995","0.989,0.995,0.965","SE","22","CUL4A",57.6017838491147,82.6698163741339,78.3669843745189,105.943162401848,86.5214554291763,80.3075044726713,74.16340788427,89.6401610828844,NA,"dog","spleen","GSE125483"
"492","ENSCAFG00000006323","+","LAMP1","chr22",60686883,60687042,NA,NA,0.00130591695927,0.0377693497834,"0.984,0.989,0.994","0.991,1.0,0.963","SE","22","LAMP1",132.165802,155.378174,238.539307,206.810379,173.805038,193.491379,181.503382333333,185.226644,NA,"dog","spleen","GSE125483"
"493","ENSCAFG00000006371","-","NRG1","chr16",31726712,31726771,31727375,31727443,0.000143115208588,0.00475125249716,"1.0,1.0,0.319","0.0,0.0,0.752","MXE","16","NRG1",0.14882661954708,0.214735808581645,0.385439123241955,0.320329225029797,0.263313911799762,0.376133715375447,0.265859884862932,0.303732916328963,NA,"dog","spleen","GSE125483"
"494","ENSCAFG00000006388","-","NTN4","chr15",35534241,35534412,NA,NA,0.0012658774645,0.0367891565887,"1.0,0.985,0.976","0.996,0.958,0.946","SE","15","NTN4",25.2398082330698,47.3090610938467,59.7163089274665,62.5988506167068,47.2646287707116,28.737810360605,44.0735819770826,46.2152406903862,NA,"dog","spleen","GSE125483"
"495","ENSCAFG00000006413","-","NCKAP1L","chr27",830280,830377,NA,NA,0.000113218801313,0.00646097545504,"1.0,1.0,1.0","1.0,1.0,0.934","SE","27","NCKAP1L",41.243568,43.990314,69.189362,65.227058,52.351624,32.456944,54.261518,47.224772,NA,"dog","spleen","GSE125483"
"496","ENSCAFG00000006431","-","LARS","chr2",40548980,40549113,40553075,40553171,0.00359899577115,0.0477929293851,"0.428,0.433,0.431","0.483,0.474,0.556","MXE","2","LARS",17.2788273296915,12.3778709929306,14.4382006373179,20.7056406319623,10.5731218380463,10.8471712532134,14.0967166016852,14.6435609593688,NA,"dog","spleen","GSE125483"
"497","ENSCAFG00000006440","-","LTA4H","chr15",35820357,35820426,35822763,35822884,7.03737975094e-06,0.000615603171547,"1.0,1.0,1.0","1.0,0.984,0.578","MXE","15","LTA4H",48.104603,43.243454,47.403728,59.941429,45.08308,38.496212,46.8638036666667,47.2270316666667,NA,"dog","spleen","GSE125483"
"498","ENSCAFG00000006462","-","UBXN8","chr16",33594806,33594881,NA,NA,6.27119572119e-05,0.00422044263765,"1.0,0.837,1.0","1.0,1.0,0.981","SE","16","UBXN8",11.6485373571429,13.9066107835277,14.7001073177843,19.0963335940233,12.2541297332362,11.1696985495627,12.8675914693878,14.7242143090379,NA,"dog","spleen","GSE125483"
"499","ENSCAFG00000006478","+","GSR","chr16",33668786,33668945,33672374,33672486,0.00158521870529,0.0276418555417,"0.398,0.461,0.439","0.502,0.327,0.009","MXE","16","GSR",11.159594,11.827844,15.1372690393154,12.122259,11.154315,9.42600473589269,12.4837260131051,11.1253692452976,NA,"dog","spleen","GSE125483"
"500","ENSCAFG00000006478","+","GSR","chr16",33667445,33667532,33668786,33668945,0.00351404368503,0.0473493759125,"0.341,0.323,0.409","0.397,0.443,0.539","MXE","16","GSR",11.159594,11.827844,15.1372690393154,12.122259,11.154315,9.42600473589269,12.4837260131051,11.1253692452976,NA,"dog","spleen","GSE125483"
"501","ENSCAFG00000006488","+","ILK","chr21",29916392,29916502,29916819,29916941,4.56375078717e-06,0.000457287828874,"0.237,0.245,0.229","0.258,0.257,0.008","MXE","21","ILK",166.535217,137.373459,108.926445,123.619904,148.172195,214.964783,141.211285666667,158.652715333333,NA,"dog","spleen","GSE125483"
"502","ENSCAFG00000006503","-","RBPMS","chr16",33800653,33800723,33852449,33852600,0.000940339720479,0.0189824622694,"0.723,0.783,0.71","0.692,0.687,0.56","MXE","16","RBPMS",57.6374778562136,56.4568355967135,38.8255975908935,39.8192356497775,62.067517707292,71.434183970558,52.8435310514664,55.903418405683,NA,"dog","spleen","GSE125483"
"503","ENSCAFG00000006503","-","RBPMS","chr16",33813205,33813336,NA,NA,3.69244453283e-05,0.00285214548017,"0.92,0.946,0.902","0.912,0.867,0.86","SE","16","RBPMS",57.6374778562136,56.4568355967135,38.8255975908935,39.8192356497775,62.067517707292,71.434183970558,52.8435310514664,55.903418405683,NA,"dog","spleen","GSE125483"
"504","ENSCAFG00000006503","-","RBPMS","chr16",33813205,33813336,NA,NA,3.16546271417e-08,1.42567570704e-05,"0.936,0.951,0.937","0.935,0.889,0.846","SE","16","RBPMS",57.6374778562136,56.4568355967135,38.8255975908935,39.8192356497775,62.067517707292,71.434183970558,52.8435310514664,55.903418405683,NA,"dog","spleen","GSE125483"
"505","ENSCAFG00000006515","+","PTDSS2","chr18",25600661,25600729,25602045,25602180,0.002010097002,0.0322024551687,"0.358,0.39,0.422","0.454,0.457,0.593","MXE","18","PTDSS2",18.5718341237664,19.0112338042763,16.3318334942434,17.3278772623355,17.8191750995066,18.8870603207237,17.5742809058388,18.4087237957785,NA,"dog","spleen","GSE125483"
"506","ENSCAFG00000006522","-","B3GLCT","chr25",8886402,8886475,NA,NA,0.00160570652406,0.0438090013904,"1.0,0.655,0.33","0.597,1.0,0.908","SE","25","B3GLCT",6.02774580358449,7.69352199049013,18.9328351163131,20.1382505896123,9.88677685442575,5.82165478017557,11.6157859247744,11.2178091200927,NA,"dog","spleen","GSE125483"
"507","ENSCAFG00000006522","-","B3GLCT","chr25",8874785,8874849,NA,NA,1.68509821374e-06,0.000304513890168,"1.0,1.0,1.0","0.868,1.0,0.899","SE","25","B3GLCT",6.02774580358449,7.69352199049013,18.9328351163131,20.1382505896123,9.88677685442575,5.82165478017557,11.6157859247744,11.2178091200927,NA,"dog","spleen","GSE125483"
"508","ENSCAFG00000006522","-","B3GLCT","chr25",8886402,8886475,NA,NA,7.01053362362e-07,0.000160338571743,"1.0,1.0,1.0","0.27,1.0,0.378","SE","25","B3GLCT",6.02774580358449,7.69352199049013,18.9328351163131,20.1382505896123,9.88677685442575,5.82165478017557,11.6157859247744,11.2178091200927,NA,"dog","spleen","GSE125483"
"509","ENSCAFG00000006533","-","MMP17","chr26",1013807,1013934,NA,NA,0.00144373243808,0.0403294533634,"0.107,1.0,1.0","0.0,0.0,0.0","SE","26","MMP17",0.701095941561713,1.05019776120907,0.507361298740554,0.477163611083123,0.739915505289673,0.914730556675063,0.64945758186398,0.814030642989085,NA,"dog","spleen","GSE125483"
"510","ENSCAFG00000006533","-","MMP17","chr26",1010513,1010376,NA,NA,3.58634170805e-07,3.309681062e-05,"0.506,1.0,1.0","0.406,0.0,0.0","A3SS","26","MMP17",0.701095941561713,1.05019776120907,0.507361298740554,0.477163611083123,0.739915505289673,0.914730556675063,0.64945758186398,0.814030642989085,NA,"dog","spleen","GSE125483"
"511","ENSCAFG00000006546","-","ARID5A","chr17",34323290,34323782,NA,NA,0,0,"0.066,0.078,0.067","0.071,0.03,0.001","RI","17","ARID5A",17.6444895936592,14.5552415159729,10.9397513126815,7.94058596103582,12.514676786302,14.656352553969,13.6996392308809,12.3840600103259,NA,"dog","spleen","GSE125483"
"512","ENSCAFG00000006546","-","ARID5A","chr17",34323782,34323835,34324192,34324331,1.53720947296e-05,0.00105310585509,"0.461,0.474,0.464","0.382,0.315,0.242","MXE","17","ARID5A",17.6444895936592,14.5552415159729,10.9397513126815,7.94058596103582,12.514676786302,14.656352553969,13.6996392308809,12.3840600103259,NA,"dog","spleen","GSE125483"
"513","ENSCAFG00000006594","-",NA,"chrJH373584.1",14385,14509,NA,NA,0.00141219601135,0.0398698789315,"1.0,1.0,1.0","1.0,1.0,0.545","SE","JH373584.1","ENSCAFG00000006594",75.1574425377957,58.3526584835545,55.5650454275822,57.2236347224466,61.3577803439123,54.4148025043278,64.0267561030967,56.6636985701096,NA,"dog","spleen","GSE125483"
"514","ENSCAFG00000006604","-","VSTM4","chr28",994782,994890,1001429,1001498,0.00195050174313,0.0315226249454,"0.331,0.311,0.395","0.392,0.428,0.463","MXE","28","VSTM4",5.08253636383093,6.20315692206171,7.4339352482611,8.10513994524701,5.25502338130908,4.97897733279829,5.92383166446704,6.42909140003567,NA,"dog","spleen","GSE125483"
"515","ENSCAFG00000006604","-","VSTM4","chr28",985781,985815,994782,994890,0.000646639452942,0.0149732353998,"0.403,0.385,0.306","0.279,0.359,0.026","MXE","28","VSTM4",5.08253636383093,6.20315692206171,7.4339352482611,8.10513994524701,5.25502338130908,4.97897733279829,5.92383166446704,6.42909140003567,NA,"dog","spleen","GSE125483"
"516","ENSCAFG00000006639","+",NA,"chr24",18559205,18559339,NA,NA,0.000352633321366,0.0149397112634,"1.0,0.988,1.0","0.967,0.975,0.975","SE","24","ENSCAFG00000006639",55.702156477193,55.5700292252632,51.299477002807,63.3680338526316,52.041506282807,49.1126324512281,53.0143799209357,56.0168985097076,NA,"dog","spleen","GSE125483"
"517","ENSCAFG00000006707","+","ZNF215","chr21",30651358,30651719,30660506,30661080,5.41410787556e-05,0.00245435227159,"0.117,0.061,0.091","0.031,0.0,0.024","MXE","21","ZNF215",3.94596073748436,5.09603931195244,4.00991524342929,7.02357469211514,4.59056403035044,3.45590824061327,4.18214667042136,5.19184074822695,NA,"dog","spleen","GSE125483"
"518","ENSCAFG00000006707","+","ZNF215","chr21",30668071,30668204,NA,NA,8.63513683736e-05,0.00532497883261,"1.0,1.0,0.918","0.928,0.766,0.836","SE","21","ZNF215",3.94596073748436,5.09603931195244,4.00991524342929,7.02357469211514,4.59056403035044,3.45590824061327,4.18214667042136,5.19184074822695,NA,"dog","spleen","GSE125483"
"519","ENSCAFG00000006713","-","APLP1","chr1",116775811,116775808,NA,NA,4.0034342611e-06,0.000235110775697,"0.0,0.0,0.0","0.691,0.0,0.233","A3SS","1","APLP1",3.21663995241979,3.63440557096248,2.11818740837412,1.88694561500816,3.17229317237629,3.91254552773246,2.83570684439007,3.14463223790103,NA,"dog","spleen","GSE125483"
"520","ENSCAFG00000006726","+",NA,"chr27",1687864,1688016,NA,NA,0.000188866171856,0.00934630723212,"1.0,0.931,1.0","1.0,0.94,0.707","SE","27","ENSCAFG00000006726",7.77018383374283,10.7041022440622,11.3767143865684,9.10568240868141,6.78125294266994,9.11633651187551,8.64271705432706,9.64204038820637,NA,"dog","spleen","GSE125483"
"521","ENSCAFG00000006726","+",NA,"chr27",1687864,1687983,NA,NA,0.00015068634841,0.00799156313352,"1.0,0.939,1.0","1.0,0.948,0.739","SE","27","ENSCAFG00000006726",7.77018383374283,10.7041022440622,11.3767143865684,9.10568240868141,6.78125294266994,9.11633651187551,8.64271705432706,9.64204038820637,NA,"dog","spleen","GSE125483"
"522","ENSCAFG00000006789","+","NSFL1C","chr24",19586088,19586094,NA,NA,1.9949304163e-06,0.000349710107408,"0.012,0.004,0.0","0.0,0.1,0.064","SE","24","NSFL1C",51.7630580560647,40.3121602237197,34.431945671159,37.0586827832884,37.3618261477089,38.269654838814,41.1856099583109,38.546832615274,NA,"dog","spleen","GSE125483"
"523","ENSCAFG00000006789","+","NSFL1C","chr24",19586686,19586852,19587464,19587557,0.00201634310596,0.0322088894404,"0.39,0.396,0.356","0.372,0.357,0.044","MXE","24","NSFL1C",51.7630580560647,40.3121602237197,34.431945671159,37.0586827832884,37.3618261477089,38.269654838814,41.1856099583109,38.546832615274,NA,"dog","spleen","GSE125483"
"524","ENSCAFG00000006799","-","C18H11orf74","chr18",31601127,31601283,NA,NA,0.00121087815833,0.0355194970793,"1.0,0.968,1.0","0.949,1.0,0.935","SE","18","C18H11orf74",14.233545,13.99159,12.254387,17.668432,10.706756,15.774579,12.3982293333333,15.8115336666667,NA,"dog","spleen","GSE125483"
"525","ENSCAFG00000006821","-",NA,"chr27",1750388,1750376,NA,NA,0.000474533420284,0.00968443439219,"0.028,0.029,0.022","0.036,0.022,0.395","A3SS","27","ENSCAFG00000006821",111.004236339307,91.9104574044206,92.7654802852449,103.141423632318,106.437746080346,96.5455723966547,103.402487568299,97.1991511444644,NA,"dog","spleen","GSE125483"
"526","ENSCAFG00000006831","+","SLC15A4","chr26",2815445,2815614,2824029,2824185,7.453553068e-05,0.00299828693122,"0.276,0.368,0.348","0.343,0.338,0.004","MXE","26","SLC15A4",21.736308435454,20.9755265095738,23.1914834453366,27.9802417418159,23.8374464805435,23.2433438357011,22.9217461204447,24.0663706956969,NA,"dog","spleen","GSE125483"
"527","ENSCAFG00000006838","-","PLPP1","chr2",42796548,42796700,NA,NA,0.000618912518939,0.021972131746,"0.872,0.913,0.876","0.856,0.886,0.79","SE","2","PLPP1",155.313401724016,141.012504245024,109.511772673596,139.467470189297,80.5118388403361,142.296941941619,115.112337745983,140.92563879198,NA,"dog","spleen","GSE125483"
"528","ENSCAFG00000006838","-","PLPP1","chr2",42791244,42791525,42821365,42821520,3.47315608495e-08,1.00739806232e-05,"0.031,0.041,0.037","0.034,0.026,0.003","MXE","2","PLPP1",155.313401724016,141.012504245024,109.511772673596,139.467470189297,80.5118388403361,142.296941941619,115.112337745983,140.92563879198,NA,"dog","spleen","GSE125483"
"529","ENSCAFG00000006838","-","PLPP1","chr2",42791244,42791525,42796548,42796700,5.85786974483e-12,6.45654403275e-09,"0.156,0.216,0.171","0.178,0.158,0.001","MXE","2","PLPP1",155.313401724016,141.012504245024,109.511772673596,139.467470189297,80.5118388403361,142.296941941619,115.112337745983,140.92563879198,NA,"dog","spleen","GSE125483"
"530","ENSCAFG00000006878","-","KMT2B","chr1",116904597,116904672,NA,NA,1.83755799302e-05,0.000309967019349,"0.026,0.343,0.139","0.065,0.108,0.0","RI","1","KMT2B",5.87140413554319,9.26414117152912,8.41935787331139,6.70445083948235,7.86998767510501,8.84790828380066,7.38691656131986,8.27216676493738,NA,"dog","spleen","GSE125483"
"531","ENSCAFG00000006879","+","MARCH8","chr28",2156775,2157615,NA,NA,1.79919967813e-10,1.95079891027e-07,"0.019,0.044,0.044","0.041,0.046,0.003","SE","28","MARCH8",7.37765146280992,13.6709714710744,13.8207221157025,10.9183575454545,12.7044703636364,16.6067552231405,11.3009479807163,13.7320280798898,NA,"dog","spleen","GSE125483"
"532","ENSCAFG00000006889","-","CD44","chr18",32762202,32762331,32765042,32765159,2.69491106563e-05,0.00154704738361,"1.0,1.0,1.0","0.262,1.0,0.615","MXE","18","CD44",13.8567147575392,13.8166128401689,12.6204603929433,14.3234406664656,10.7345817074789,13.490120535585,12.4039189526538,13.8767246807398,NA,"dog","spleen","GSE125483"
